lat,lng
-37.6337250848215,-71.8449589202314
-36.9820705334183,-73.1584133933222
-36.7715611072369,-73.1075607940573
-36.7242170431996,-73.1224063971791
-36.7136572103258,-73.1111147991068
-36.7456003981033,-73.0929009269355
-36.7765548391101,-73.0850948399318
-37.6679542148788,-72.0122660839206
-38.0261128288383,-73.2345138843046
-36.8165,-73.0684
-36.8237,-73.0135
-36.8219,-73.0134
-36.8113333596071,-73.0403414368629
-36.7923,-73.0436
-36.8282,-73.0516
-36.8155,-73.0237
-36.8229,-73.0116
-36.8152,-73.0161
-36.8334,-73.0489
-36.8178,-73.0158
-36.8086,-73.0726
-36.8281391361842,-73.0515424993864
-36.8245,-73.0374
-36.8077105910497,-73.0632245210831
-36.8105332376337,-73.0611662757958
-36.8113806026356,-73.0544793612353
-36.8134683160756,-73.0743289400452
-36.8079,-73.0368
-36.814,-73.078
-36.8279748652335,-73.0658711448688
-36.839,-73.0039
-36.8262249610059,-73.0689417503791
-36.8313660828215,-73.0100324749947
-36.8243,-73.0448
-36.827,-73.0401
-36.8273,-73.052
-36.8282,-73.0516
-36.8229,-73.0134
-36.823,-73.0514
-36.8259529203296,-73.0708719735945
-36.8236134182972,-73.0592215061188
-36.7931340358654,-73.0359935760498
-36.8263,-73.0429
-37.173271246444,-72.9480956747867
-36.7889,-73.0447
-36.8358786263414,-73.0597043037619
-36.793493811859,-73.0358111858368
-36.8034,-73.0261
-36.7918,-73.0573
-36.7946436344498,-73.0410436993924
-36.8184730701927,-73.0691116465943
-36.7915636027204,-73.0378392028299
-36.8098913377847,-73.0402239283731
-36.8281800925637,-73.0517292385048
-37.1745934358055,-72.9384728591093
-36.8283,-73.0516
-36.8298160421392,-73.0061566829681
-36.8499984624521,-73.0494663119316
-36.8163366637074,-73.0771172046661
-36.832551134292,-73.0110543966293
-36.8051614515023,-73.0294167995453
-36.8243927994837,-73.0379676818848
-36.8252859648564,-73.0571293830872
-36.8007373003502,-73.0541118979454
-36.8106,-73.0598
-36.8241523301021,-73.0399542872328
-36.8065315979342,-73.0412775278091
-36.8428,-73.0535
-36.8313682296705,-73.0099922418594
-36.8332,-73.0074
-36.8312,-73.0587
-36.8167,-73.0333
-36.7954,-73.0316
-36.8216,-73.0145
-36.8345,-73.0611
-36.8281391361842,-73.0515424993864
-36.7945191825929,-73.0410887991532
-36.7896206821966,-73.0459785892008
-36.8249252647109,-73.0378657579422
-36.7969951708386,-73.0345279515541
-36.7928934682882,-73.0391424894333
-36.8087541715041,-73.066967379987
-36.8323793888396,-73.0492866039276
-36.8013715464887,-72.9547484511478
-36.8295691491034,-73.0598330497742
-36.842339987692,-73.0534064769745
-36.820633231905,-73.0337995290756
-36.8183913692499,-73.0467814206668
-36.8071429104146,-73.0252996087074
-36.8035210817493,-73.0361297502861
-36.8062074889749,-73.0251011252403
-36.8254695348134,-73.0638805031776
-36.8217647716734,-73.0112850666046
-36.8263637611127,-73.0698001384735
-36.8021418886497,-73.0294758081436
-36.802234238354,-73.0478784441948
-36.815348912945,-72.9433715343475
-36.8094851037052,-73.07284358787
-36.8151105624509,-73.0416798591614
-36.8071854292994,-73.0251306295395
-36.8089165352744,-73.0381366610527
-36.8212816685058,-73.0132564902306
-36.7929922729202,-73.0392953753471
-36.8282659700518,-73.051689863205
-36.8271152037034,-73.0503273010254
-36.8080509871793,-73.0421626567841
-36.8311599850397,-73.0586957931519
-36.8306060944998,-73.0593073368073
-36.8218431414553,-73.0119086802006
-36.8114857888295,-73.0509442090988
-36.8201434776784,-73.0444318056107
-36.8282627496477,-73.0629900097847
-36.8172104691932,-73.0791320262506
-36.8200900009868,-73.0440723896027
-36.8113096489037,-73.0292746424675
-36.8395284975011,-73.0684552120634
-36.8091086094392,-73.0537658929825
-36.8278924022763,-73.0673164129257
-36.8285472181505,-73.0076882243156
-36.8154184626668,-73.0769750475883
-36.792077251236,-73.0423825979233
-36.806454286249,-73.0406337976456
-36.8240793303189,-73.0377745628358
-36.8355136826531,-73.0602943897247
-36.8273567372545,-73.0492450296879
-36.6417479359826,-72.450121014827
-36.801376378951,-73.0363166539389
-36.8244079144985,-73.0689166190859
-36.8268146275527,-73.0495226383209
-36.8208200337408,-73.014771938324
-36.8222508131895,-73.054940700531
-36.8100645102844,-73.0653423070908
-36.8381905923441,-73.0579152703285
-36.8171583338442,-73.0794775485992
-36.7962117367759,-73.0360874533653
-36.8090957245974,-73.0382841825485
-36.7970865310804,-73.0447697639465
-36.8163652861873,-73.0355114071857
-36.8281291830416,-73.0517300963402
-36.8172041562839,-73.0622577667236
-36.8418304684268,-73.0549165606499
-36.8283153495638,-73.0516523122787
-36.8284634879086,-73.0101156234741
-36.8054694698394,-73.0733218789101
-36.8281457415415,-73.0516362190247
-36.8076926170335,-73.061241209507
-36.8085004660079,-73.0668818950653
-36.8203347774509,-73.0220621824265
-37.8027821802875,-73.3918476104736
-36.8227696164931,-73.0126690864563
-36.8252945529344,-73.037645816803
-36.8382118431659,-73.0579555034638
-36.8427478293951,-73.0535244941711
-36.8297329313819,-73.0063395738739
-36.7971019881586,-73.0348344573764
-36.8063806035446,-73.0433294177055
-36.7929235392767,-73.0242830514908
-36.4240109263546,-71.9580432414733
-36.8093534210208,-73.0291110277176
-36.8061450387277,-73.0352479219437
-36.8200384689999,-73.0708515644073
-36.8235595182817,-72.9943442344666
-36.7989310564334,-73.0508583784103
-36.8294124252846,-73.0546832084656
-36.8376368885929,-73.0580183064135
-36.8442375063966,-73.0547475814819
-36.8190593546555,-73.0256187915802
-36.826419582816,-73.0438256263733
-37.7897135372694,-73.3876901864801
-36.8266213994037,-73.0478006601334
-36.8000264056281,-73.0386972427368
-36.8205022556332,-73.0712109804153
-36.8112914275089,-73.0544176697731
-36.8297117245694,-73.0485157103067
-37.0078,-73.1702
-36.810772115935,-73.0632796883583
-36.823748287173,-72.660729314422
-36.8261859702486,-73.0468592047691
-36.8280259511032,-73.0515879392624
-36.8172900460902,-73.0622470378876
-36.8164182600814,-73.0321043729783
-36.8222156652116,-73.0543184280396
-36.8249982636871,-73.0134013295174
-36.8181918832366,-73.0713450908661
-36.8267351893727,-73.0532857775688
-36.8154176264631,-73.0063337087631
-36.8081481720145,-73.0276331305504
-36.8236799773311,-73.0179691314697
-36.8249166765915,-73.0378872156143
-36.7779080560972,-73.0408537387848
-36.8240922126387,-73.0378496646881
-36.8247449140005,-73.0385363101959
-36.799946939645,-73.0511105060577
-36.8214169377001,-73.0137580633163
-36.8251206441675,-73.0376136302948
-36.8389870171402,-73.0089193582535
