lat,lng
-35.4048,-71.6341
-34.9607992413669,-71.1254332167496
-34.9652515784595,-71.0474256669492
-36.1412832257155,-71.7988526171575
-35.6739054782377,-71.7439788579941
-34.8675,-71.1613
-35.3493045579032,-71.5768611431122
-35.8467260902202,-72.635480761528
-35.8578251312382,-71.5908698451997
-36.0547241065813,-71.7648249864578
-35.4058,-71.636
-35.4213795167742,-71.665805876255
-35.3946,-71.8023
-35.5368647215134,-71.49102122393
-35.5390638600591,-71.4844776991022
-35.4759,-71.5538
-35.4313,-71.6451
-35.3799,-71.6043
-35.4817,-71.5523
-35.4422,-71.639
-35.4212,-71.6692
-35.4029,-71.648
-35.4405,-71.6615
-35.4257799168728,-71.6653733616243
-35.4257799168728,-71.6653733616243
-35.4138,-71.6479
-35.4257799168728,-71.6653733616243
-35.4257799168728,-71.6653733616243
-35.439327004339,-71.6134250164032
-35.4213620306667,-71.6709449887276
-35.4297,-71.6646
-35.4207500145138,-71.6732919216156
-35.403,-71.6597
-35.4479,-71.6574
-35.4203718736383,-71.6639980673791
-35.4388,-71.6132
-35.4094,-71.665
-35.449,-71.6898
-35.4257799168728,-71.6653733616243
-35.4257799168728,-71.6653733616243
-35.4257799168728,-71.6653733616243
-35.4257799168728,-71.6653733616243
-35.4257799168728,-71.6653733616243
-35.4257799168728,-71.6653733616243
-35.4257799168728,-71.6653733616243
-35.4196177723737,-71.6745686531067
-35.4335467416109,-71.6586309671402
-35.4487449935051,-71.6669994592667
-35.4247979778818,-71.6474890708923
-35.4139432069334,-71.6458582878112
-35.4485745617289,-71.6358375549316
-35.3933006831042,-71.6520702838898
-35.4483779092308,-71.6363096237183
-35.4480676343123,-71.6314387321472
-35.4213139438516,-71.6664496064186
-35.4488149141294,-71.6485807299614
-35.447683066556,-71.6175180673599
-35.4249291179682,-71.6255539655685
-35.4367417814335,-71.6498279571533
-35.4351573895068,-71.6411966085434
-35.447101841346,-71.6335764527321
-35.4389336536741,-71.6359555721283
-35.4479321617896,-71.6332572698593
-35.4460835944486,-71.6833662986755
-35.4303778012414,-71.640941798687
-35.4257799168728,-71.6653733616243
-35.4252504103928,-71.6654518246651
-35.4347793162688,-71.6728520393372
-35.4282556343066,-71.6496697068214
-35.4257799168728,-71.6653733616243
-35.435428377325,-71.6767144203186
-35.4407037165311,-71.6615626215935
-35.4396613508931,-71.6610342264175
-35.4278228889739,-71.6463196277618
-35.4194516505667,-71.6723692417145
-34.9741465648462,-71.2295150756836
-35.4288544800732,-71.6563993692398
-35.381483837584,-71.5632140636444
-35.4358348573423,-71.6459333896637
-35.4279103124608,-71.6682493686676
-35.4454149534338,-71.6616296768188
-35.4413194706854,-71.6365450681042
-35.4249772026587,-71.6613829135895
-35.4487471785255,-71.6576600074768
-35.4734887298187,-71.5584719181061
-35.4391084764291,-71.6133499145508
-35.4068691141675,-71.6482990980148
-35.4475759990696,-71.6958546638489
-35.4285332020586,-71.6462552547455
-35.4302772673034,-71.6408962011337
-35.4309372921686,-71.6558414697647
-35.4348208388499,-71.6760385036469
-35.4001606436435,-71.6482851180103
-35.4026978190101,-71.6480147838593
-35.4347071980507,-71.6412019729614
-35.4364423881663,-71.6592800618037
-35.4191587507567,-71.6406226158142
-35.4271196728324,-71.6548014432217
-35.4364686124152,-71.6487443447113
-35.430972981409,-71.6558414697647
-35.3641752890733,-71.5888774401537
-35.4215631206736,-71.6586256027222
-35.4487821391111,-71.6343194246292
-34.9743839302465,-71.2294185161591
-35.4203390867736,-71.6582930088043
-35.444562755684,-71.6322004788526
-35.4211587543888,-71.6690030694008
-35.4377448488723,-71.6709208488464
-35.4031132092323,-71.6317927837372
-35.4361845159304,-71.6454640030861
