lat,lng
-23.6925689543131,-70.4092979058623
-23.6647,-70.3943
-23.586011438394,-70.3835973143578
-23.5851,-70.3736
-23.6562191918843,-70.3977459669114
-23.629026722541,-70.3829643130302
-23.7031,-70.423
-23.5951258992753,-70.3737241029739
-23.7038,-70.423
-23.5771446334347,-70.3790777921677
-23.7368,-70.4402
-23.6394000450561,-70.3963027107485
-23.5856,-70.3821
-23.5883,-70.3764
-23.6308,-70.3828
-23.66,-70.3959
-23.5782606989459,-70.3890126943588
-23.6394000450561,-70.3963027107485
-23.6467,-70.3949
-23.6677,-70.4014
-23.5742,-70.3768
-23.6607,-70.3957
-23.5917,-70.3834
-23.7344,-70.4383
-23.6423300424128,-70.3871646523476
-23.6549,-70.3983
-23.6328306173061,-70.3952863812447
-23.551755268742,-70.3933042287827
-23.6519933905614,-70.4016163945199
-23.6599,-70.3959
-23.599169193846,-70.3735819458961
-23.6259181606088,-70.3764465451241
-23.5553,-70.3947
-23.5807,-70.3772
-23.6467035759468,-70.395165681839
-23.5926408703788,-70.3949511051178
-23.5147085356583,-70.5356276035309
-23.6679,-70.4023
-23.660301137186,-70.396162122488
-23.6027060526601,-70.3829509019852
-23.64908462893406,-70.38396465355638
-23.7016,-70.4198
-23.7021,-70.4218
-23.6823,-70.4145
-23.702,-70.4217
-23.6394,-70.3964
-23.5992,-70.3731
-23.6096393955116,-70.3790214657784
-23.6264,-70.376
-23.645,-70.395
-23.579,-70.3805
-23.6469,-70.398
-23.6211298481408,-70.3785413503647
-23.5764,-70.3924
-23.6599850356559,-70.3958813845566
-23.6142155449862,-70.3782141208649
-23.7036223366316,-70.4219931364059
-23.7036616315104,-70.4221379756927
-23.7038089872007,-70.4219877719879
-23.7039219597839,-70.4221111536026
-23.7040300204242,-70.4220896959305
-23.6695344867432,-70.405615568161
-23.7033423608769,-70.4206466674805
-23.6691266952595,-70.4056236151155
-23.6694951815953,-70.4056477546692
-23.573207,-70.376287
-23.572575,-70.379317
-23.7002871406713,-70.4211241006851
-23.7007243067038,-70.4215639829636
-23.7013235656274,-70.4193484783173
-23.7018000236277,-70.4194182157516
-23.7013235656274,-70.4194557666779
-23.7020947390459,-70.4195094108582
-23.7028020533342,-70.4191017150879
-23.7017410900578,-70.4198634624481
-23.6354033439511,-70.3854990005493
-23.6465930108887,-70.3954124450684
-23.6655400406658,-70.3906059265137
-23.6386664813329,-70.3877520561218
-23.7038728412815,-70.4217302799225
-23.5784671946083,-70.3889912366867
-23.5889906684008,-70.3929662704468
-23.6468829368424,-70.3979712724686
-23.645462784936,-70.3875079751015
-23.572577024175,-70.3797671198845
-23.5969177455003,-70.3822588920593
-22.4616632268456,-68.9345741271973
-23.6145104578394,-70.38345515728
-23.6011895654619,-70.3907775878906
-23.5555810742607,-70.3987491130829
-23.5770856341128,-70.3756123781204
-23.5967923907994,-70.3824171423912
-23.6777097005724,-70.4132196307182
-23.6514172460274,-70.4016606509686
-23.6319115985907,-70.3930172324181
-23.6464652467051,-70.3975743055344
-23.7035584824282,-70.4215586185455
-23.6514430435981,-70.3977191448212
-23.5836786442527,-70.3935724496841
-23.6954683933445,-70.4139786958694
-23.6684928963321,-70.3998273611069
-23.5631905555671,-70.3878808021545
-23.5749616408667,-70.3846728801727
-23.6513767069774,-70.4011550545692
-23.7029199386762,-70.4206681251526
-23.6955076906782,-70.4134798049927
-23.6955568123287,-70.4134583473206
-23.6189537311662,-70.3820335865021
-23.6534679891762,-70.386150912112
-23.6384748234038,-70.3878808021545
-23.5886858657967,-70.3928723931313
-23.6761277579957,-70.4125142097473
-23.6454726130299,-70.3865987062454
-23.6545583699734,-70.4012811183929
-23.7039956375029,-70.4208666086197
-23.7011786631071,-70.4219006001949
-23.5693294501692,-70.3790214658193
-23.6692691767659,-70.405441224575
-23.6538004187231,-70.3861655797402
-23.6215095280937,-70.377876162529
-23.67689416735,-70.4087805747986
-23.7028217008986,-70.4203140735626
-23.5779017890456,-70.3802955150604
-23.1038879011638,-70.4472796619143
-23.5637511073595,-70.3994035720825
-23.6464760567578,-70.3976578740662
-23.5696736328359,-70.3789034485817
-23.582390550478,-70.3830796480179
-23.6043060873996,-70.3724151849747
-23.6389121962162,-70.3875267505646
-23.5890324557994,-70.3929314017296
-23.5689717455351,-70.3767603635788
-23.6283485349999,-70.3791650069999
-23.6274368190549,-70.3940190374851
-23.5732063705185,-70.3879934549332
-23.7033030653023,-70.4220896959305
-23.5781525344217,-70.3834336996078
-23.5897354653336,-70.393899679184
-23.5771913412124,-70.3790777921677
-23.5305186964571,-70.3786080840655
-23.651311919,-70.401989375
-23.7018933502488,-70.4222184419633
-23.7014414523049,-70.4215908050537
-23.6409909256724,-70.3835678100585
-23.7044131437913,-70.4228568077087
-23.6607101845667,-70.4015225172043
-23.6394000450561,-70.3963027107485
-23.6394000450561,-70.3963027107485
-23.6394000450561,-70.3963027107485
-23.6394000450561,-70.3963027107485
-23.6394000450561,-70.3963027107485
-23.6394000450561,-70.3963027107485
-23.651434433,-70.401998396
-23.6070809093411,-70.3845173120499
-23.6461525707976,-70.3883715149582
-23.6537839119999,-70.3824556189999
-23.5885137994978,-70.3927704691887
-23.658717755533,-70.3881892561913
-23.662614275,-70.3867055329999
-32.4509579269999,-71.229694831
-23.5762842240309,-70.3950637578965
-23.651523135244,-70.3892599712617
-23.6154664624426,-70.3760173916817
-23.628631411238,-70.3734080646419
-23.6394000459999,-70.3963027109999
-23.6465851034839,-70.3991502341481
-23.5692434049619,-70.3770554065704
-23.6131049709183,-70.3815430374198
-23.6630476289999,-70.3867199079999
-23.583617,-70.380628
-23.7344799064777,-70.4384726285935
-23.1041136389861,-70.4474955797195
-23.6686832819918,-70.4003919661045
-23.645954027,-70.398868412
-23.6242349842133,-70.3782721419906
-23.5695392439999,-70.3760476689999
-23.5881188995646,-70.3851777839615
-23.6766780010642,-70.4076057672501
-23.578192,-70.388913
-23.5554520657793,-70.3952009395289
-23.6550574086846,-70.3982437604907
-23.6465094727828,-70.3975582122803
-23.793081834,-70.3165431479999
-23.6515230910886,-70.3977217206232
-23.7132699649999,-70.4233149549999
-23.670924095,-70.3925879739999
-23.6588681844558,-70.3883875582665
-23.596879145983,-70.3805346887601
-23.550562562,-70.39610778
-23.651434433,-70.401998396
-23.651434433,-70.401998396
-23.7036280602961,-70.4225953968116
-23.5748534736245,-70.3781819343567
-23.5550066796936,-70.3984510715163
-23.658908244986,-70.3884027105919
-23.628922662357,-70.3802701243769
-23.6156404256673,-70.3832178040675
-23.5578694400122,-70.3973325930069
-23.1056,-70.4407
-23.1000330300654,-70.4453873634338
-23.1051448736109,-70.4412889480591
-23.1034,-70.4472
-23.1058060437975,-70.4435312747955
-23.0998307233747,-70.4453095793724
-23.0998282562181,-70.4453095793724
-23.0998270226398,-70.4453082382679
-23.1004425767481,-70.4494750499725
-22.7111591371646,-70.2763706445694
-23.1031440738512,-70.4450467228889
-23.100921202175,-70.4467177391052
-23.1055494706788,-70.4406344890594
-23.1009014650808,-70.4469162225724
-23.1039952191922,-70.4477450251579
-23.1027567392579,-70.4463368654251
-23.1053930290514,-70.4473598639938
-23.1004548984793,-70.4524497884979
-23.1026901274637,-70.4447624087334
-23.0999553147263,-70.4453685879707
-23.1046632907881,-70.4263486259097
-23.0993878680313,-70.4494455456734
-23.1055457284205,-70.4407166426777
-23.1041,-70.4472
-23.1004548984793,-70.4524497884979
-23.3323825757522,-69.8403641581535
-22.8907,-69.3201
-23.3311240456997,-69.8430678248405
-23.3310871023673,-69.8431000113487
-23.3352,-69.8455
-23.3371,-69.8517
-23.3357369557275,-69.8464044928551
-23.3317791724204,-69.8402085900307
-23.3319688137629,-69.8388138413429
-23.3320156083382,-69.8389667272568
-22.8911278766143,-69.3173763155937
-22.8927463545299,-69.3190634250641
-23.3351992130007,-69.845023401268
-23.33657893238,-69.8473414212203
-23.3364585550314,-69.8483571410179
-23.3357275075376,-69.8463029215199
-25.4098,-70.491
-25.4056,-70.4772
-25.4075293281627,-70.4754120111465
-25.4043893607141,-70.4738509654999
-25.0112230476981,-70.4665553569794
-25.445638523983,-70.4469001293183
-25.4020115709705,-70.4805843202451
-25.4079063419999,-70.4894171239999
-25.409014644,-70.4862168409999
-25.4110593934597,-70.4902366544995
-25.405487234455,-70.4783879910206
-25.4048433679956,-70.4826206167112
-25.4050629099998,-70.481441617012
-25.4100132145511,-70.4837519997127
-25.4065240595108,-70.4814195426343
-25.0082499400654,-70.466645737976
-22.4478312554547,-68.9413118362427
-22.4548581355382,-68.949653506279
-22.4688,-68.9324
-22.4589217307128,-68.9286008477211
-22.4765248603523,-68.9369237422944
-22.45392175438447,-68.92956469601738
-22.4452597119727,-68.9180910582945
-22.3335693891188,-68.2137197256088
-22.4460959644986,-68.9453753829002
-22.4668213560046,-68.9370149374008
-22.4635222575624,-68.9258193969727
-22.4526279824823,-68.9469900727271
-22.4390888866984,-68.9335361123085
-22.4374638088988,-68.9154030382633
-22.4789661203112,-68.9295315742493
-22.479736905125,-68.9347779750824
-22.4393330805733,-68.8968729972839
-22.4569684436063,-68.931283056736
-22.4547969906077,-68.9499458670616
-22.2752348814393,-68.3252486586571
-22.4507142694231,-68.9342254400253
-22.4506969169818,-68.9342281222343
-22.4507018748224,-68.9342388510704
-22.4506845223795,-68.9342308044434
-22.4506845223795,-68.9342415332794
-22.4506845223795,-68.9342388510704
-22.450691959141,-68.9342415332794
-22.4506845223795,-68.9342039823532
-22.4506547753295,-68.9342415332794
-22.4507539321379,-68.9342173933983
-22.4506746066969,-68.9342066645622
-22.4506746066969,-68.9342066645622
-22.4506671699345,-68.9342066645622
-22.4507068326628,-68.9342254400253
-22.4520268860721,-68.9419195843623
-22.452532821219,-68.9427083376862
-22.4616632268456,-68.9344990253448
-22.8986913153343,-68.1992626190186
-22.4591612049999,-68.9231886989999
-22.9087462599999,-68.2053880669999
-22.4371978348742,-68.9242309500534
-22.4625357350343,-68.9460915327072
-22.4364758404842,-68.9194464749278
-22.4537647348534,-68.9483722520673
-22.4508107819487,-68.9190716219227
-22.4668723600336,-68.901511373116
-22.4539059282114,-68.9296170539772
-22.4546,-68.9393
-22.445238688159,-68.9180358859769
-21.7232247849293,-68.2739889621735
-22.452978781121,-68.9469632215741
