lat,lng
-34.2027183714208,-71.6527313673272
-33.9462900348312,-71.7344000262096
-33.960247703685,-71.8222614672387
-34.0029580499216,-71.8538285366693
-34.2502798376198,-70.929354145376
-34.1645374984689,-70.7416127702799
-34.1779,-70.7374
-34.1655,-70.7442
-34.17,-70.7481
-34.1781,-70.7371
-34.1614,-70.7311
-34.1391991163079,-70.7593068216312
-34.155,-70.7465
-34.1736548272713,-70.7107086725223
-34.1665941903401,-70.7661259174347
-34.1656532096959,-70.7374262809753
-34.1703101814529,-70.7413559536555
-34.1546092190476,-70.7479539513588
-34.1746132739503,-70.7189188084408
-34.1637,-70.7234
-34.1534172872383,-70.7118406891823
-34.1705355424489,-70.738091468811
-34.1444384148742,-70.7408756017685
-34.1789041090096,-70.7619543740675
-34.1566892323196,-70.7132274923812
-34.167677192815,-70.7019674777985
-34.1621467090448,-70.752917516506
-34.1707752133302,-70.7374584674835
-34.170334060732,-70.7777886504352
-34.1721709752819,-70.7675711216666
-34.174731999,-70.741365
-34.1700797295269,-70.7618089019418
-34.1697277577994,-70.721692442894
-34.1690797491406,-70.7421952486038
-34.1506715628074,-70.7121169567108
-34.1543306431849,-70.7161420946632
-34.1777691631971,-70.7100923288029
-34.1799279006575,-70.7601000910774
-34.1705637001511,-70.7474238999421
-34.1515372414219,-70.7119023799896
-34.1746919604515,-70.7414898276329
-34.167352805108,-70.7016217332081
-34.1704534328237,-70.7414174079896
-34.1703101814529,-70.7413559536555
-34.179675969219,-70.7481074604424
-34.1726447633651,-70.7143586482929
-34.1704172940198,-70.741603306355
-34.1704776204431,-70.74141
-34.1620040815193,-70.7033313405
-34.1342618059782,-70.7378235884062
-34.168227565797,-70.7397437095642
-34.1773107934272,-70.7779508198319
-34.1704822821606,-70.7473504543304
-34.1690353648038,-70.7420718669891
-34.1703101814529,-70.7413559536555
-34.1611612141554,-70.6992289423943
-34.1655810822089,-70.7372224330902
-34.1671932397144,-70.7828993387756
-34.1682512318967,-70.7442680726184
-34.1705315875937,-70.7417318240102
-34.1704940318267,-70.7412220144142
-34.1847580528118,-70.7644978803076
-34.1433018369009,-70.7368469238281
-34.1820411958877,-70.7650583982468
-34.1518694831372,-70.7102016360881
-34.1793501621102,-70.7418693822015
-34.1515727562525,-70.7192194461823
-34.1779783371819,-70.7784748077393
-34.1584845458682,-70.7010555267334
-34.1668599128506,-70.712787349922
-34.1706220903456,-70.7380190491676
-34.1647477278524,-70.7414066791534
-34.193679457627,-70.7423130149235
-34.163558158513,-70.7140427827835
-34.1727493803648,-70.7151028997261
-34.2566267468038,-71.0000923275948
-34.166523173299,-70.7640579342842
-34.1769198760027,-70.7173338532448
-34.1658884558403,-70.7143592834473
-34.4774727792925,-71.4742988348007
-34.1664921033247,-70.7143512368202
-34.2281512392912,-70.966726988554
-34.1525138938225,-70.7131791114807
-34.1696700586,-70.7664585113525
-34.1653204799725,-70.7133693032537
-34.1491526078736,-70.7230290873269
-34.1720978292858,-70.7398241758347
-34.1533034199168,-70.719479056092
-34.1521676274454,-70.7123744487762
-34.1750925013989,-70.7419592142105
-34.0391666983341,-70.6682797051845
-34.1744141938075,-70.7619596046589
-34.1674539704003,-70.7816549420751
-34.1674539704003,-70.7816549420751
-34.1346163372915,-71.7138095641177
-34.1815188998777,-70.7369586000584
-34.1586303713804,-70.7513423865532
-34.1688933347694,-70.7418465614319
-34.1655700111343,-70.7118185230758
-34.1774218668048,-70.7126789014309
-34.2689847888238,-70.949260036805
-34.1440610371646,-70.7393682003021
-34.1807278781756,-70.8303578276001
-34.1285141331135,-70.7359058230667
-34.1613628634319,-70.6997881154066
-34.1645524265736,-70.7371419668198
-34.3076135578955,-71.0190904140472
-34.1805240978662,-70.7627582750407
-34.2445836197169,-70.9276834130287
-34.1551123369849,-70.7177173970672
-34.1676638772952,-70.7680732011795
-34.153761328873,-70.7186937332153
-34.231840239164,-71.039217710495
-34.163272608693,-70.7308194299002
-34.1737439311537,-70.6972900189259
-34.1403293844015,-70.7349395643476
-34.1782826177401,-70.7337626192547
-34.1570484315114,-70.7445342152662
-34.1655664461055,-70.7373418035779
-34.1606411192197,-70.741779829286
-34.2696035478412,-70.9493958950043
-34.169176659,-70.7421743059999
-34.1660134408194,-70.7370936059469
-34.175810094665,-70.7574256255089
-34.1642150869369,-70.7048213481903
-34.1840695561622,-70.7428156164904
-34.1917650990947,-70.7448679126155
-34.1636387891145,-70.7137689597408
-34.1742548986601,-70.7261325564651
-34.1755022820844,-70.717084504868
-34.1562178424619,-70.7106509183744
-34.3035235208277,-70.988604426384
-34.1701471276452,-70.7407713556324
-34.1607975101705,-70.7419632742191
-34.1438746945883,-70.7369026585317
-34.1725300528651,-70.7405992422264
-34.1521203862375,-70.7322793403866
-34.1805199785659,-70.7627869946018
-34.1652245175615,-70.7444244500875
-34.1813758001648,-70.8318176392219
-34.1593068200083,-70.709846826121
-34.1203894273755,-70.68423807621
-34.0859847345982,-70.6455230712891
-34.0389202190441,-70.6662619113922
-34.041654013202,-70.7241171598434
-34.2820375852427,-71.0926955938339
-34.039031350606,-70.6655216217041
-34.0374310420656,-70.6652775406837
-34.0851240684561,-70.6539158972597
-34.0378777979043,-70.6676325201988
-34.1661814029527,-70.7578700780869
-34.0859025428078,-70.6526255607606
-34.0379014591435,-70.6643576953538
-34.03453262863,-70.6684881448746
-34.0385623744252,-70.6689977645874
-34.0402804593466,-70.6553614139557
-34.2696943486968,-70.9502405657078
-34.1260492812919,-70.6495034694672
-34.0470857784695,-70.6658756732941
-34.0361550494175,-70.6639838395948
-34.30870062889,-71.018313337097
-34.0389208614691,-70.6659304391703
-34.0346583590063,-70.6384732999203
-34.0404973087686,-70.7064288888117
-34.2687701134451,-70.9504178166389
-33.9235539535583,-71.8481826782227
-34.2693907568658,-70.9498196840286
-34.2692843611761,-70.9513592720032
-34.2930283189161,-71.0021039840285
-34.2690848688952,-70.9506484866142
-34.3088476198817,-71.0187658667564
-34.2693796739877,-70.9514746069908
-34.2695414838623,-70.9492510557175
-34.2488450262982,-70.9252023696899
-34.2826980227765,-70.9824353456497
-34.2720927189462,-70.9488406777382
-34.2687823310628,-70.950485412703
-34.308705306532,-71.0182925057434
-34.2685270665386,-70.9538522365918
-34.2921832183732,-70.9877930594613
-34.2696831419399,-70.9519108232942
-34.2735267849592,-71.0705351829529
-34.274,-71.0507
-34.2642,-71.0291
-34.2317,-71.0392
-34.2925,-71.146
