lat,lng
-46.2940379579217,-71.9367599487305
-46.5393882619859,-71.7254555225372
-45.9126,-71.6931
-45.5693,-72.0641
-45.5825,-72.0308
-45.5655,-72.0721
-45.9125,-71.6937
-45.5745,-72.0405
-45.5702,-71.9996
-45.5675678644463,-72.0298755168915
-45.5733021523414,-72.0680004358292
-45.5731,-72.0356
-45.5815,-72.098
-45.5686,-72.0723
-45.5747140417219,-72.0360231399536
-45.5866686181823,-72.0716965198517
-45.5707,-72.0634
-45.7156,-72.0835
-45.5825989413668,-72.0489299297333
-45.5848553688233,-72.0448678795844
-45.5848277388699,-72.0448436919482
-45.2695068439004,-71.7166417837143
-45.5835525627749,-72.0696258544922
-45.5678795663917,-72.0302724838257
-45.5706,-72.0709
-45.5949572314374,-72.0815777778625
-45.7109,-72.1029
-45.8153559552731,-71.9143044948578
-45.57549912831271,-72.04784562543743
-45.5824337453023,-72.0434904098511
-45.5739630411512,-72.0530605316162
-45.568717022088,-72.0712727308273
-45.5845211871076,-72.0320132374763
-45.5872617752234,-72.0542621612549
-45.5710866160728,-72.0684832334518
-45.5732063979199,-72.0680379867554
-45.9109137208028,-71.6861772537231
-45.5744136426988,-72.0530122518539
-45.5857300657554,-72.0272335410118
-45.5764150208793,-72.0525187253952
-45.2694275618729,-71.7173767089844
-45.5725223933641,-72.0699563729633
-45.1520179741249,-71.8673497438431
-45.9093274139851,-71.69780190241
-45.7529794045465,-72.1187102794647
-45.2703034333638,-71.7104029655457
-45.5748867704326,-72.0463013648987
-45.5781300288326,-72.0669637620449
-45.5836426689003,-72.0694971084595
-45.807227093055,-71.9214713573456
-45.5903513463057,-72.0255786180496
-45.5726863171323,-72.0696902275085
-45.5720883106208,-72.0682376629543
-45.5708350157501,-72.0676785707474
-45.5806465931678,-72.0500564575195
-45.5780971747592,-72.0490318536758
-45.5865486818314,-72.0746103709447
-45.5856850148442,-72.0424818992615
-45.5911021276882,-72.0737135410309
-45.5740756918771,-72.0352398442265
-45.5754838068841,-72.0518937706947
-45.5829161915366,-72.0721605420113
-45.5725223933641,-72.0699563729633
-45.5835187742009,-72.06995844841
-45.5818330300761,-72.0613002328537
-45.2561896860081,-72.2448277466901
-45.5797379772025,-72.0511937141418
-45.9102269488281,-71.6976677919592
-45.6554806532375,-72.0771042113053
-45.5865184508485,-72.057338654995
-45.5687376766672,-72.0714417099953
-45.5830457191971,-72.0669047534466
-45.583220299484,-72.0288281142712
-45.5891650912517,-72.0507216453552
-45.7155626722125,-72.0808964967728
-45.9122811375586,-72.3223592674869
-45.5728966030849,-72.0751619338989
-45.5085875461605,-72.1122193336487
-45.0925732400165,-71.8394721864533
-45.871470289762,-71.7383086681366
-45.5825989413668,-72.0489192008972
-47.8015356979886,-73.5358512912744
-45.578341233078,-72.0463335514069
-45.5796666389629,-72.0648407936096
