lat,lng
-36.5829,-72.0357
-36.6193,-72.1185
-36.6035,-72.1055
-36.6007,-72.1073
-36.6103,-72.1213
-36.6058,-72.1072
-36.6132014556105,-72.1221328077775
-36.608261,-72.118998
-36.63433459667291,-72.08891717617094
-36.6206029043475,-72.0847038924694
-36.61084279867,-72.2355902194977
-36.6181713359197,-72.1078097820282
-36.6212971627984,-72.0781016349792
-36.6059910676786,-72.1042487959486
-36.6128,-72.0717
-36.6059910676786,-72.1042487959486
-36.6321,-72.0975
-36.6059910676786,-72.1042487959486
-36.6339025170483,-72.0829403400421
-36.6178,-72.0807
-36.618309116083,-72.1079707145691
-36.6177321600059,-72.1121710538864
-36.6094476280571,-72.1053743362426
-36.6129,-72.1204
-36.5977,-72.1164
-36.6186277317676,-72.0999455451965
-36.6059910676786,-72.1042487959486
-36.6148214799353,-72.1022307872772
-36.6059910676786,-72.1042487959486
-36.6099729730406,-72.1225672960281
-36.6086445322927,-72.0887097716331
-36.6059910676786,-72.1042487959486
-36.6085261126387,-72.0903043448925
-36.6117999950272,-72.0734400278009
-36.6059910676786,-72.1042487959486
-36.6059910676786,-72.1042487959486
-36.6301013244014,-72.0780211687088
-36.6055978597239,-72.1035933494568
-36.6192455841062,-72.1230313181877
-36.6058433205036,-72.1027833223343
-36.609826565782,-72.0733058452606
-36.6246897901306,-72.1072679758072
-36.5996979537418,-72.1137428283691
-36.6106016598745,-72.0696687698364
-36.6144253433839,-72.0760068297386
-36.6211507770406,-72.0990389585495
-36.6059910676786,-72.1042487959486
-36.4240109263546,-71.9580432414733
-36.6283237639052,-71.831235904286
-36.6049206854106,-72.1028302609921
-36.6049260683777,-72.1028342843056
-36.6049120726624,-72.1028383076191
-36.604921762004,-72.1028436720371
-36.9161539164037,-71.9440019130707
-36.6049174556301,-72.1028463542461
-36.6049109960688,-72.1028436720371
-36.6049153024431,-72.1028356254101
-36.6049088428816,-72.1028342843056
-36.6180141801203,-72.0840641856194
-36.6225026819981,-72.0915019512177
-36.6150539939199,-72.0758593082428
-36.602874,-72.07711
-37.2402425887021,-71.9403693327366
