lat,lng
-29.9438259616788,-70.5294375983431
-29.9023824708881,-71.2511425242556
-30.0472652237468,-70.6613421548396
-29.8710966348846,-71.2445410253713
-29.974704454379,-71.3297116756439
-30.0312488444957,-70.7782118963313
-30.004778311105,-70.9949053718231
-32.1369155397361,-71.5289631420507
-30.6120983061699,-71.053272485733
-29.9094683789256,-71.2569916248322
-29.9125652005306,-71.2420785427094
-29.9154201429459,-71.2418532371521
-29.9191956085621,-71.2283885478973
-29.869640535253,-71.240576505661
-29.905,-71.2416
-29.9142,-71.2426
-29.9871,-71.0088
-29.9023824708881,-71.2511425242556
-29.9129,-71.2532
-29.9129,-71.2532
-29.9104,-71.2483
-29.7891,-71.0608
-29.7891,-71.0608
-29.9423788047994,-71.2625102698803
-29.8867112274028,-71.2244135141373
-29.9093660798723,-71.2455976009369
-29.9425333645573,-71.2428134679794
-29.9023824708881,-71.2511425242556
-29.9081,-71.2464
-29.943,-71.1366
-30.0207,-70.8606
-29.9731,-71.0891
-29.9114,-71.2518
-29.9023824708881,-71.2511425242556
-29.8715559007974,-71.238234937191
-29.9138671388196,-71.2418156862259
-29.9340914935302,-71.2351959943771
-29.9136660369633,-71.2407682836056
-29.9280339167477,-71.2535288929939
-29.9052135796132,-71.2542048096657
-29.9095660279239,-71.2575978040695
-29.9127825789107,-71.2436020374298
-29.9144995027044,-71.2407964468002
-29.9124629046581,-71.2421643733978
-29.90904523216,-71.2466865777969
-29.909345155053,-71.2456069886684
-29.9138764383176,-71.2200951576233
-29.9082779834397,-71.2465953826905
-29.9146436439102,-71.2422984838486
-29.9109377537343,-71.2463915348053
-29.881201945985,-71.2227988243103
-29.9127093445362,-71.2436127662659
-29.9460099141737,-71.1306670319296
-29.9095009286024,-71.2426525354385
-29.8868007594328,-71.2519289553165
-29.9092707556599,-71.2561976909637
-29.9425705518316,-71.1471283435822
-29.9337381837522,-71.2348473072052
-29.9085035086768,-71.2379291653633
-29.9027536181971,-71.2536817789078
-29.908208233263,-71.2494117021561
-29.9103634911601,-71.2458792328835
-29.908516296175,-71.245518475771
-29.9231166876744,-71.2047753452862
-29.9100228844658,-71.2456780672073
-29.9134905084215,-71.2407803535461
-29.9100170720547,-71.2430012226105
-29.9149272759964,-71.2416815757751
-29.944727389955,-71.2613046169281
-29.9535401907227,-71.3370609283447
-29.9023824708881,-71.2511425242556
-29.9127930409598,-71.2423279881477
-29.9112260462479,-71.2458980083466
-29.9090150073222,-71.2463593482971
-29.9097287760417,-71.2467549741268
-29.9106610851342,-71.2461259961128
-29.9023824708881,-71.2511425242556
-29.897297541849,-71.2510974705219
-29.9674499999999,-71.3505833329999
-29.9095288283168,-71.2476468086243
-29.9200883089198,-71.2415850162506
-29.9089894324523,-71.2464559078217
-29.8788142558153,-71.2526929289561
-29.8825159221305,-71.2425774335861
-29.8764296250417,-71.2233352661133
-29.897168966,-71.2531860229999
-29.9091521815123,-71.2562084197998
-29.9095404531955,-71.2458148598671
-29.9324783452527,-71.2563934922218
-29.945858309,-71.2845380429999
-29.9448726494623,-71.2691286206245
-29.9147412878344,-71.2226513028145
-29.9772695133776,-71.0559225082397
-29.9144669546613,-71.2418022751808
-29.8255729289239,-71.2666295695246
-29.897168966,-71.2531860229999
-29.9130639330689,-71.2436464606643
-29.8999607984899,-71.2530525269038
-29.9055591549999,-71.2745079549999
-29.8790775959999,-71.2521252189999
-29.9107215338015,-71.2466463446617
-29.908976350595,-71.2499678470724
-29.9157652894444,-71.264304887366
-29.9234378561985,-71.2403201750877
-29.9148990393782,-71.2414819839028
-30.033702547551,-70.7140871994072
-29.8725142790942,-71.2315322384741
-29.9171904916104,-71.2175738811493
-29.916388889,-71.1994444439999
-29.9107982570572,-71.2440982460976
-29.9080881849999,-71.2344194619999
-29.9137095535996,-71.2423254353426
-29.9091807149536,-71.2562711441727
-29.890094,-71.1404444
-29.8813996249187,-71.2248694896698
-29.9106458902497,-71.2500399709631
-29.897130751,-71.2528948779999
-29.8722782562713,-71.2265110316604
-29.8805552996937,-71.2243633766641
-29.9019899601256,-71.2519431770992
-29.9129,-71.2532
-29.931692295826,-71.2518134742003
-29.8970724339999,-71.2526964699999
-29.9023824708881,-71.2511425242556
-29.9421806289507,-71.2439174415325
-29.968,-71.3367
-29.9891,-71.3442
-29.9681,-71.3368
-29.9651964297467,-71.3381767272949
-29.9775878177097,-71.2987133860588
-29.9908372017144,-71.3465452194214
-29.9882,-71.3318
-30.2555641793294,-71.4977896213531
-29.975805764998,-71.3252350687981
-29.9904,-71.3481
-29.968998122214,-71.3373857974875
-29.9660724514937,-71.2493285536766
-29.9614436231981,-71.2469239532948
-29.9588944223925,-71.3413739204407
-29.9665348577368,-71.3294970989227
-29.9525,-71.3446
-29.9679,-71.337
-29.9667509563992,-71.2594082951546
-29.9511,-71.3428
-29.9511,-71.3427
-29.9701736177057,-71.3458853960037
-29.9629633526444,-71.2551972270012
-29.9702897955862,-71.3452363014221
-29.9382288436168,-71.3405585289001
-29.9734497818339,-71.2568092346191
-29.9613483488655,-71.3497531414032
-29.9885048064282,-71.3303446769714
-29.9821020532697,-71.3444638252258
-30.2629129719468,-71.4922454953194
-29.9698622603163,-71.3399362564087
-30.2132956349179,-71.2577372789383
-29.9562684680663,-71.2465792894363
-30.2542852662694,-71.4987123012543
-29.9839258112946,-71.3517084717751
-29.9965239278603,-71.3373988866806
-29.9729688198235,-71.3331301510334
-29.9773438619261,-71.3390672206879
-30.2564746994333,-71.4941123127937
-29.9624312176075,-71.2558597326279
-29.9705314451423,-71.336213350296
-29.9512348077273,-71.3429081439972
-29.9550832801215,-71.3363689184189
-29.9669624073236,-71.2555003166199
-29.9588944223925,-71.3353443145752
-29.9591175091207,-71.3413417339325
-29.9501471689668,-71.3378655910492
-29.9734916045073,-71.2568467855453
-29.9379220347975,-71.340537071228
-29.9680475385045,-71.3361918926239
-29.9705314451423,-71.3363930583
-29.9831846958313,-71.3451075553894
-29.962012594907,-71.2572495192944
-29.9705965045378,-71.3363474607468
-30.1990166275492,-71.4289990067482
-29.9719629981219,-71.3332980693922
-29.9665069740043,-71.2592017650604
-29.9539823159826,-71.3382042861043
-29.9377546841336,-71.3430154323578
-29.9697693176229,-71.3465023040771
-29.9539956834583,-71.3386166095734
-29.9691187163347,-71.322520673275
-29.9390748872771,-71.3419210910797
-29.9021723329978,-71.2526424229145
-29.9500913922995,-71.3376402854919
-29.9438535042824,-71.2854766845703
-30.0335725114405,-70.7139799110466
-29.9642716026531,-71.3016664981842
-29.9739795343969,-71.2526732683182
-29.9915898753511,-71.3383913040161
-29.9588014694414,-71.3413417339325
-30.2618658257428,-71.4903545379639
-29.9595636810751,-71.3329195976257
-29.9963752594287,-71.3374364376068
-30.0133197036028,-71.2628093361855
-30.0553048253594,-71.2506294250488
-29.9571492162307,-71.261645257473
-29.9809961658498,-71.3412344455719
-30.1947130627073,-71.4322570402258
-29.9825982604699,-71.3409547366763
-29.9944402265623,-71.357633471489
-30.2542707811966,-71.4951227091854
-29.9578633414944,-71.3382715601738
-29.968498540227,-71.3367381126392
-29.9642483656806,-71.2521529197693
-30.2649886977862,-71.4867603778839
-29.9904065229999,-71.3481262339999
-29.993041,-71.32364
-30.255827778,-71.4998527779999
-29.969657786276,-71.3345611095428
-29.9610438518442,-71.2620013554467
-29.9885276196725,-71.3301206544311
-29.9951065047909,-71.3311613515289
-29.947675766,-71.3375517819999
-29.9594521382742,-71.3391530513763
-30.1971801877093,-71.4296602811716
-29.9617894451292,-71.331901641217
-30.0711291455701,-71.2425696890175
-30.1691932497165,-71.1750474572182
-30.2326160213029,-71.0848569448596
-30.1693,-71.1747
-30.2316,-71.08
-30.2384,-71.0847
-30.2379,-71.0857
-30.239466,-71.079413
-29.4526,-71.3003
-29.5107814853758,-71.2031435966492
-29.291,-71.3076
-29.5121,-71.2018
-29.5105,-71.2029
-29.5137108982694,-71.2007135152817
-29.3722976433293,-71.1150866746902
-29.5104103425519,-71.2033367156982
-29.4475508821329,-71.2987697124481
-29.355658571815,-71.0110652446747
-29.3722929685015,-71.1150974035263
-29.3734,-71.1164
-29.2456,-71.4612
-29.4526,-71.3003
-29.511855224247,-71.2007966637611
-29.5067268513256,-71.2372934818268
-29.5084052140761,-71.2001958489419
-29.4499869712777,-71.2990593910217
-29.5122076882194,-71.199152469635
-29.5106157551006,-71.2026876211166
-29.5131670375834,-71.2030953168869
-29.6201765173967,-71.2839102745056
-29.5102562828669,-71.2021806836128
-29.3525328908224,-71.0174649953842
-29.6244224544647,-71.2824779748917
-29.5120186182941,-71.2017810344696
-29.2909114642145,-71.3087394833565
-29.4499682862527,-71.298563182354
-29.3530963153491,-71.01742208004
-29.492161111,-71.327319444
-29.6241216773315,-71.2829393148422
-29.5104429121252,-71.2013308038277
-29.5105363912107,-71.2034279108047
-29.5131553667212,-71.2042835354805
-29.622556904,-71.289767722
-29.1809916669999,-71.4917166669999
-29.3730650176044,-71.1166012652016
-29.62439913844,-71.2824672460556
-29.37301222545,-71.1166730204949
-29.6239082182139,-71.2826293549592
-29.5082,-71.2009
-29.2911062470967,-71.3072335712055
-29.6201696062437,-71.2838985497038
-30.2036,-70.4872
-30.1233,-70.4931
-30.0288875969565,-70.5165609637129
-30.1232,-70.4929
-30.1234285997145,-70.4896277189255
-30.1231,-70.4929
-30.1232,-70.4929
-30.0938,-70.4951
-30.0274,-70.5173
-30.0337582772604,-70.7141515724236
-30.142517760026,-70.406331717968
-30.0327180604665,-70.4611641168595
-30.0289376177991,-70.5165222287178
-30.0291001705119,-70.5163532495499
-30.0324672738952,-70.7046926021576
-30.0335949131854,-70.713699118061
-29.9725,-70.9708
-30.0337304124096,-70.7142052166039
-29.9852,-70.8968
-30.0288875969565,-70.5165609637129
-30.0193140222256,-70.696667432785
-30.0296156930662,-70.7122564315796
-30.037213534317,-70.7130825519562
-30.0287518384083,-70.719895362854
-30.0242490184042,-70.6938779360644
-30.0377197267589,-70.7076644897462
-30.0289759338197,-70.7120405137539
-30.0346802112711,-70.7130396366119
-29.9763494454855,-70.5595099925995
-30.0344317517197,-70.7103681564331
-29.9652359322199,-70.9726721048355
-30.0298013635603,-70.7201099555047
-30.0318774585317,-70.7189941406251
-30.0382488222884,-70.7152954211069
-30.0275812274655,-70.7185873784433
-30.0301751368,-70.7185439337634
-30.0304139055588,-70.7101907096662
-30.025054579075,-70.7085062726291
-30.0214591735489,-70.6877043921861
-30.1562506707792,-69.8494219779968
-30.0472865978439,-70.660133313077
-30.0406244783435,-70.6625926494598
-30.0334404771228,-70.7134969068727
-30.043245568446,-70.6775179439744
-30.0215253859162,-70.6881407727751
-30.0387644939575,-70.7151469750622
-30.0318674281287,-70.7160673973538
-30.0374244026866,-70.7041973291125
-31.5566,-70.8731
-31.6311221082201,-71.1624920368195
-31.738993848318,-71.2121289968491
-31.6334780447397,-71.1682441209256
-31.6259606998311,-71.1692547442362
-31.6334780447397,-71.1682441209256
-31.72395565965,-71.2707808613777
-31.6315103447726,-71.1682051420212
-31.7523555300341,-71.1626422405243
-31.7537026917702,-71.1609695638174
-31.6268217158603,-71.1689481139183
-31.7563285363225,-71.1587584018707
-31.6422387194952,-71.1920821666718
-31.6357305938613,-71.1767667531967
-31.6264083377882,-71.1530774831772
-31.6344997076578,-71.1737170815467
-31.6280572712749,-71.1641040444374
-31.5897428542379,-71.0675820708275
-31.7339251199243,-71.250302195549
-31.6343055961015,-71.1706781387329
-31.6334240961725,-71.1683177947998
-31.6391514128224,-71.1804521083832
-31.626326118733,-71.1578410863876
-31.56131019,-70.8807849429999
-31.6343284327762,-71.1680817604065
-31.6334780447397,-71.1682441209256
-31.6266851304628,-71.1530346640815
-31.6822098273799,-71.2590461858848
-31.6044070102722,-71.1062509595059
-31.6394893774248,-71.1938953399658
-31.3861751834375,-71.3814783096314
-31.6353437530995,-71.1714979024631
-31.6314281302265,-71.164922118187
-31.6195949732648,-71.1451530794136
-31.3484876852729,-71.3351646065712
-31.3986717460554,-71.4570763706752
-31.4133847852972,-71.5733286738396
-31.3982,-71.4581
-31.3981,-71.4581
-31.3982,-71.4581
-31.3982651211968,-71.4580978154053
-31.3982651211968,-71.4580978154053
-31.399706564537,-71.452031135559
-31.3981,-71.4581
-31.58232850908,-71.5380495786667
-31.3982651211968,-71.4580978154053
-31.5841221720946,-71.5394496917725
-31.5780784181496,-71.5374326705933
-31.3978475461831,-71.4582565426826
-31.389737949377,-71.4475572109222
-31.2313141582321,-71.2376689684152
-31.4013366094489,-71.4575484395027
-31.4022111443488,-71.4572614431381
-31.3847555346725,-71.3077175617218
-31.3939966053362,-71.4393013715744
-31.4000682904304,-71.4587473868505
-31.4056382353008,-71.4650774002075
-31.3931448895967,-71.389696598053
-31.4054253334966,-71.459219455719
-31.6058239003666,-71.5189790725708
-31.4000179236174,-71.4547079801559
-31.2500302429767,-71.4484259768287
-31.2638111109999,-71.6319277779999
-31.5629847503151,-71.337358980687
-31.3604670589539,-71.2523594498635
-31.3980307023356,-71.4580366015434
-31.3929090637116,-71.3983038067818
-31.339783953273,-71.3743550109023
-31.3120390751401,-71.4772391101919
-31.4058541082919,-71.4569737350766
-31.3930929459907,-71.380363914272
-31.4004967134138,-71.4560654089063
-31.3845695204251,-71.3081075110414
-31.3993006943222,-71.451804043469
-31.5374003695123,-71.3772692711281
-31.9317947324002,-71.1345192790031
-32.1305363706893,-71.373049467802
-32.1086,-71.3129
-31.912,-71.5096
-31.9181,-71.5092
-31.9092756310261,-71.5133839845657
-31.9221824154613,-71.507131755352
-32.1423,-71.5254
-31.9128684936139,-71.5148055553436
-31.9118348201007,-71.5144944190979
-31.9121604057421,-71.5148109197617
-31.9179615567292,-71.5049216151237
-31.9060514985488,-71.5007454156876
-31.9143620630225,-71.5028858184814
-31.9103043594462,-71.4980531458793
-31.9114249903827,-71.5108358860016
-32.0245277950794,-71.3825297355652
-31.9119509381889,-71.5096610784531
-31.9095807339919,-71.5112248063906
-31.9130233159596,-71.514875292778
-31.9099108814279,-71.5122520923615
-32.1217456366045,-71.4882999658585
-31.753467132,-71.5179753089999
-31.908144787,-71.5026459259999
-32.1400757438538,-71.5271705389023
-31.9016295169671,-71.4889946579933
-31.9179456200024,-71.5104228258133
-31.9081576715112,-71.4932861917623
-31.9121535752859,-71.5146768093109
-31.9090137885788,-71.5142074227333
-31.9103151319999,-71.5063510159999
