lat,lng
-51.7234428589319,-72.5035451670097
-52.6502497073439,-71.4635924726301
-51.7251075566234,-72.4891126154216
-51.7281728359655,-72.5085666775703
-51.7247418834086,-72.5072468389948
-51.8577794752747,-72.4869580012983
-51.7365529204217,-72.4815068213393
-53.1412746562514,-70.9050214290619
-53.121,-70.8944
-53.1601,-70.9279
-53.1582,-70.9065
-53.0054,-70.845
-53.1602,-70.9159
-53.1621569585948,-70.9026487939625
-53.1369,-70.8794
-53.1700773000304,-70.9518420696259
-53.1473,-70.9333
-53.1435,-70.9197
-53.1572,-70.8995
-53.1221887810185,-70.8959877490997
-53.1237,-70.8958
-53.1253,-70.8787
-53.1259,-70.9171
-53.1621569585948,-70.9026487939625
-53.1416,-70.913
-53.1512688278885,-70.9035341441631
-53.1238,-70.8816
-53.1393632322472,-70.9198620915413
-53.1211,-70.8969
-53.1322,-70.8816
-53.1349693134641,-70.8795796841515
-53.6609416206857,-70.9574639797211
-53.1570647838924,-70.9029078483582
-53.1623751130967,-70.9007567167282
-53.1621569585948,-70.9026487939625
-53.1210491537037,-70.9017598628998
-53.1504347956356,-70.8874744176865
-53.1352354568382,-70.8792948605333
-53.1540217431801,-70.9383237361908
-53.1710612794398,-70.9486824274063
-53.1326339569026,-70.9088945388794
-53.1804835884616,-70.9517571241122
-53.1418442055421,-70.9305104613304
-53.1636873161149,-70.9439241886139
-53.1621338949415,-70.891717672348
-53.1380261502543,-70.9294697642326
-53.1634396730283,-70.8972430229187
-53.1563764193529,-70.9248644113541
-53.1839409678426,-70.9452331066132
-53.1241138455373,-70.8699649572372
-53.6290021352038,-70.9202778339386
-53.1621569585948,-70.9026487939625
-53.1603359729177,-70.9427440166473
-53.1611304128658,-70.9380662441254
-53.1687620766296,-70.9286892414093
-53.1800961138074,-70.9378972649574
-53.1410864137238,-70.8814689517021
-53.1333516677547,-70.9262537956238
-53.1510170917987,-70.9488165378571
-53.1301395833651,-70.9498354131938
-53.1360486085394,-70.8786714076996
-53.1459958772458,-71.004471957905
-53.1516428100894,-70.8887967467308
-53.1823175556295,-70.9515791679587
-53.1604372889518,-70.9267070889474
-53.1339631608159,-70.9304862761019
-53.1582870862475,-70.9315860271454
-53.1620068528347,-70.9061667323112
-53.1359488440556,-70.8805060386658
-53.1372232374589,-70.8797603845596
-53.1368660249392,-70.8796048164368
-53.1224527581769,-70.8963203430176
-53.1601703287279,-70.9408020973206
-53.1638159613103,-70.9469014406204
-53.1346422297536,-70.9141892194748
-53.1351344230122,-70.8807157378482
-51.7300517743665,-72.4909794330597
-53.1629636797062,-70.934574007988
-53.1583514169863,-70.9067112207413
-53.1591941407618,-70.9011965990067
-53.1477741486137,-70.8998394012451
-53.1684308526463,-70.9296441078186
-53.1583739327221,-70.8882254362106
-53.1218861710619,-70.8966743946075
-53.1501034302053,-70.9505760669708
-53.1391958981509,-70.8779954910278
-53.1322573952929,-70.8822548389435
-53.1642887290909,-70.9387528896332
-53.1570680005232,-70.9027308225632
-53.0967878867344,-70.8817291259766
-53.1617704570276,-70.9490874409676
-53.1626742217265,-70.9081220626831
-53.164989227,-70.9019182829999
-53.1170441220222,-70.90216755867
-53.1329960322614,-70.9111234545708
-53.14226573151,-70.9284424781799
-53.149505656,-70.9349770209999
-53.1613185674438,-70.9476698935032
-53.1723282000886,-70.9232068061829
-53.1357396597085,-70.9066307544708
-51.7336300139789,-72.4662601947784
-53.1644302368017,-70.9404319524765
-53.1556944772436,-70.8867180347443
-53.1529151294433,-70.9177350997925
-53.1209461350562,-70.8967065811157
-53.15988246012,-70.9054720401764
-53.1859661286167,-70.9438598155975
-53.167942051418,-70.9309422969818
-53.1426776002158,-70.8904838562012
-53.1871683216806,-70.9492778778076
-53.1537193573747,-70.9446108341217
-53.1465837211162,-70.9383076429367
