CUT,REGION,PROVINCIA,COMUNA,NOMBRE_DIS,CODIGO_DIS,MANZENT,ZONA_CENSA,MANZANA,TOTAL_PERS,TOTAL_HOMB,TOTAL_MUJE,PERSONAS_0,PERSONAS_6,PERSONAS_1,PERSONAS_M,PERSONAS_E,PUEBLOS_IN,TOTAL_VIV_,TOTAL_VIV1,VIV_OCUPA_,TOTAL_VIVI,CANTIDAD_H,VIV_TIPO_C,VIV_TIPO_D,VIV_TIPO_T,VIV_TIPO_P,VIV_TIPO_M,VIV_TIPO_1,VIV_TIPO_O,VIV_PARED_,VIV_PARED1,VIV_PARE_1,VIV_PARE_2,VIV_PARE_3,VIV_PARE_4,VIV_TECHO_,VIV_TECHO1,VIV_TECH_1,VIV_TECH_2,VIV_TECH_3,VIV_TECH_4,VIV_TECH_5,VIV_PISO_P,VIV_PISO_R,VIV_PISO_B,VIV_PISO_C,VIV_PISO_T,VIV_MATERI,VIV_MATE_1,VIV_MATE_2,VIV_AGUA_R,VIV_AGUA_P,VIV_AGUA_C,VIV_AGUA_1,geometry
1101,1,IQUIQUE,IQUIQUE,PLAYA BRAVA,5,1101051003040,3,40,47,21,26,Indeterminado,Indeterminado,29,9,7,5,15,0,14,15,15,15,0,0,0,0,0,0,1,12,1,0,0,0,0,4,10,0,0,0,0,14,0,0,0,0,14,0,0,14,0,0,0,"POLYGON ((-7806793.1789 -2302203.353300001, -7806861.7017 -2302217.280000001, -7806863.7148 -2302217.126800001, -7806864.0472 -2302216.7335, -7806864.8354 -2302215.800500002, -7806874.8179 -2302168.241700001, -7806874.3528 -2302167.237300001, -7806874.269200001 -2302167.158599999, -7806873.3232 -2302166.2687, -7806872.351500001 -2302165.996800002, -7806804.304300001 -2302151.445099998, -7806801.489700001 -2302151.271400001, -7806799.933 -2302151.948800001, -7806799.2371 -2302152.251600001, -7806798.034600001 -2302154.071600001, -7806797.5769 -2302155.747099999, -7806788.329700001 -2302197.029599998, -7806788.187999999 -2302199.6998, -7806788.6428 -2302200.964600001, -7806788.8071 -2302201.421599999, -7806789.8793 -2302202.378899999, -7806790.895400001 -2302202.929499999, -7806793.1789 -2302203.353300001))"
1101,1,IQUIQUE,IQUIQUE,PLAYA BRAVA,5,1101051005004,5,4,82,36,46,Indeterminado,Indeterminado,61,12,7,10,36,0,36,36,36,15,2,0,19,0,0,0,2,34,0,0,0,0,6,4,25,0,0,0,0,36,0,0,0,0,35,0,0,36,0,0,0,"POLYGON ((-7807754.802999999 -2302241.762800001, -7807756.137399999 -2302242.096700002, -7807756.9551 -2302242.090999998, -7807757.267000001 -2302242.0889, -7807758.107999999 -2302241.954399999, -7807758.988700001 -2302241.412300002, -7807759.6987 -2302240.828400001, -7807792.5759 -2302184.791999999, -7807794.144200001 -2302181.918900002, -7807794.420600001 -2302180.266100001, -7807794.499700001 -2302179.3651, -7807794.139900001 -2302178.1776, -7807793.4848 -2302177.442499999, -7807792.4549 -2302176.452599999, -7807791.108200001 -2302175.8616, -7807789.3562 -2302175.2412, -7807761.691199999 -2302169.054099999, -7807679.1831 -2302151.539700001, -7807673.0789 -2302150.295600001, -7807669.8935 -2302150.456900001, -7807667.5067 -2302152.059999999, -7807665.518999999 -2302154.367899999, -7807664.308599999 -2302156.5953, -7807663.4176 -2302158.756200001, -7807652.148499999 -2302209.561700001, -7807652.541099999 -2302210.877599999, -7807652.984999999 -2302211.668400001, -7807653.2425 -2302212.127, -7807653.7249 -2302212.563200001, -7807654.5822 -2302213.254099999, -7807655.384 -2302213.6237, -7807657.8825 -2302214.324700002, -7807699.3336 -2302223.043099999, -7807700.080600001 -2302223.188099999, -7807728.5122 -2302229.284200002, -7807736.764799999 -2302231.4355, -7807743.341600001 -2302234.766800001, -7807750.8759 -2302239.431600001, -7807754.802999999 -2302241.762800001))"
1101,1,IQUIQUE,IQUIQUE,PLAYA BRAVA,5,1101051003033,3,33,49,24,25,Indeterminado,Indeterminado,23,16,Indeterminado,6,14,0,14,14,15,14,0,0,0,0,0,0,4,10,0,0,0,0,1,0,13,0,0,0,0,14,0,0,0,0,14,0,0,14,0,0,0,"POLYGON ((-7807068.263599999 -2302262.514400002, -7807070.0438 -2302262.566500001, -7807070.9399 -2302262.059799999, -7807071.0416 -2302262.0022, -7807071.589400001 -2302261.0658, -7807072.007300001 -2302259.8301, -7807087.193399999 -2302189.283399999, -7807090.6829 -2302173.624000002, -7807048.041300001 -2302164.9518, -7807037.574999999 -2302212.844599999, -7807030.405999999 -2302250.9397, -7807030.122400001 -2302253.1072, -7807030.441299999 -2302254.273600001, -7807030.493899999 -2302254.4661, -7807031.3509 -2302255.114100002, -7807032.600099999 -2302255.459399998, -7807068.263599999 -2302262.514400002))"
1101,1,IQUIQUE,IQUIQUE,PLAYA BRAVA,5,1101051005018,5,18,81,42,39,4,5,50,22,5,18,33,0,19,33,25,31,0,0,2,0,0,0,2,15,1,1,0,0,1,1,16,1,0,0,0,19,0,0,0,0,17,2,0,19,0,0,0,"POLYGON ((-7807529.6917 -2302250.447299998, -7807532.068600001 -2302250.506099999, -7807532.7487 -2302250.179299999, -7807533.4494 -2302249.842599999, -7807534.2195 -2302248.690200001, -7807534.4067 -2302247.9921, -7807545.073999999 -2302196.4188, -7807545.2963 -2302194.637699999, -7807545.152799999 -2302193.909699999, -7807544.8618 -2302193.429400001, -7807544.0814 -2302193.080899999, -7807542.8851 -2302192.681899998, -7807444.2455 -2302172.469099998, -7807439.326400001 -2302171.548999999, -7807438.1754 -2302171.546300001, -7807437.3281 -2302172.313200001, -7807436.750299999 -2302173.550000001, -7807435.6569 -2302177.298900001, -7807424.908299999 -2302226.364100002, -7807424.723099999 -2302227.351599999, -7807424.7721 -2302228.2839, -7807425.049000001 -2302228.966400001, -7807425.140699999 -2302229.192600001, -7807425.6678 -2302229.9179, -7807426.437799999 -2302230.32, -7807428.1359 -2302230.8442, -7807487.165899999 -2302242.2388, -7807529.6917 -2302250.447299998))"
1101,1,IQUIQUE,IQUIQUE,PLAYA BRAVA,5,1101051003032,3,32,68,32,36,6,6,41,15,6,Indeterminado,17,0,17,17,18,17,0,0,0,0,0,0,0,16,1,0,0,0,2,1,14,0,0,0,0,8,0,9,0,0,8,9,0,17,0,0,0,"POLYGON ((-7807079.5381 -2302265.556400001, -7807109.334000001 -2302271.676399998, -7807113.1162 -2302271.521699999, -7807113.991599999 -2302270.843499999, -7807114.8335 -2302270.191300001, -7807115.8397 -2302269.2731, -7807116.3475 -2302267.1578, -7807125.1856 -2302223.7982, -7807134.227700001 -2302182.479800001, -7807093.8564 -2302174.269400001, -7807075.037699999 -2302260.388099998, -7807074.995200001 -2302261.9857, -7807075.5549 -2302263.175099999, -7807075.784600001 -2302263.6633, -7807076.996200001 -2302264.748500001, -7807079.5381 -2302265.556400001))"
1101,1,IQUIQUE,IQUIQUE,PLAYA BRAVA,5,1101051005011,5,11,119,55,64,8,11,83,17,6,35,39,0,35,39,37,32,7,0,0,0,0,0,5,4,26,0,0,0,5,1,29,0,0,0,0,35,0,0,0,0,35,0,0,35,0,0,0,"POLYGON ((-7807227.5693 -2302293.0425, -7807231.067299999 -2302293.404199999, -7807233.285800001 -2302292.5922, -7807233.395300001 -2302292.552099999, -7807234.6128 -2302291.3752, -7807235.382999999 -2302290.2335, -7807236.430199999 -2302287.514199998, -7807244.662599999 -2302244.447999999, -7807254.6952 -2302198.121399999, -7807254.602600001 -2302197.039299998, -7807254.1042 -2302195.8528, -7807253.481799999 -2302195.2139, -7807251.888599999 -2302194.431499999, -7807201.714199999 -2302183.2423, -7807200.700999999 -2302183.1206, -7807199.8707 -2302183.254999999, -7807199.531099999 -2302183.471700002, -7807199.191099999 -2302183.6241, -7807198.588300001 -2302184.3037, -7807188.413699999 -2302231.6818, -7807187.3369 -2302241.026500002, -7807187.971100001 -2302249.641100001, -7807189.968 -2302256.520500001, -7807192.180199999 -2302262.111900002, -7807194.138900001 -2302268.069499999, -7807197.3277 -2302274.672600001, -7807200.3069 -2302280.248100001, -7807202.8664 -2302283.650199998, -7807205.4156 -2302285.530099999, -7807207.0319 -2302286.569600001, -7807213.4209 -2302288.9483, -7807227.5693 -2302293.0425))"
1101,1,IQUIQUE,IQUIQUE,LA TIRANA,11,1101111007010,7,10,230,125,105,18,32,171,9,26,82,61,0,56,61,58,57,0,0,0,1,0,3,2,44,4,6,0,0,17,2,36,0,0,0,0,44,3,8,1,0,37,18,0,56,0,0,0,"POLYGON ((-7806245.2588 -2302428.4362, -7806244.1109 -2302432.035300002, -7806244.2258 -2302433.267299999, -7806244.4956 -2302433.416099999, -7806245.915999999 -2302434.199200001, -7806249.0529 -2302434.767299999, -7806260.4866 -2302432.973999999, -7806275.6951 -2302429.9648, -7806291.8969 -2302430.400800001, -7806297.011700001 -2302430.322799999, -7806298.9168 -2302429.9454, -7806299.5077 -2302429.4848, -7806300.623600001 -2302428.6151, -7806302.170700001 -2302425.720800001, -7806325.9669 -2302360.925500002, -7806339.623 -2302323.7399, -7806345.7337 -2302294.399799999, -7806350.0637 -2302219.2108, -7806351.1061 -2302193.6897, -7806350.928400001 -2302192.6296, -7806349.7031 -2302191.0836, -7806348.273399999 -2302190.846700002, -7806347.8397 -2302191.3215, -7806346.851500001 -2302193.311500002, -7806311.8024 -2302259.801899999, -7806293.5528 -2302300.084600002, -7806260.1084 -2302389.6237, -7806245.2588 -2302428.4362))"
1101,1,IQUIQUE,IQUIQUE,PLAYA BRAVA,5,1101051005012,5,12,53,25,28,4,7,37,5,Indeterminado,9,32,0,20,32,20,0,32,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,20,0,0,20,0,0,0,"POLYGON ((-7807254.222100001 -2302242.9135, -7807297.1217 -2302251.526299998, -7807297.9606 -2302251.081, -7807307.8027 -2302206.457899999, -7807265.568499999 -2302197.0495, -7807263.565300001 -2302197.095400002, -7807262.247199999 -2302197.576200001, -7807261.0919 -2302198.506099999, -7807260.5112 -2302199.2927, -7807260.0372 -2302200.121399999, -7807254.197899999 -2302228.398499999, -7807251.7204 -2302240.1756, -7807251.9308 -2302241.331999999, -7807252.314099999 -2302241.748100001, -7807253.0688 -2302242.567600001, -7807254.222100001 -2302242.9135))"
1101,1,IQUIQUE,IQUIQUE,PLAYA BRAVA,5,1101051005020,5,20,67,32,35,5,5,38,19,8,7,24,0,22,24,23,24,0,0,0,0,0,0,1,21,0,0,0,0,4,0,18,0,0,0,0,22,0,0,0,0,22,0,0,22,0,0,0,"POLYGON ((-7807532.856000001 -2302304.991300002, -7807583.9978 -2302315.776299998, -7807585.627800001 -2302315.679400001, -7807586.290200001 -2302315.2564, -7807587.070800001 -2302314.758200001, -7807587.9274 -2302313.7982, -7807589.0162 -2302310.928399999, -7807609.314999999 -2302213.759799998, -7807609.692 -2302211.227299999, -7807609.539899999 -2302209.2236, -7807609.0704 -2302208.420699999, -7807608.4723 -2302207.3979, -7807606.8149 -2302206.573100001, -7807604.956800001 -2302206.0178, -7807554.5967 -2302195.752700001, -7807552.0041 -2302195.298999999, -7807551.088500001 -2302195.433899999, -7807550.451099999 -2302195.738400001, -7807550.049000001 -2302196.148600001, -7807549.7565 -2302197.0189, -7807548.581499999 -2302201.304400001, -7807527.4002 -2302300.3979, -7807527.300799999 -2302301.438299999, -7807527.6066 -2302302.5297, -7807527.9947 -2302303.170299999, -7807528.734300001 -2302303.797699999, -7807529.9639 -2302304.3895, -7807531.276699999 -2302304.680599999, -7807532.856000001 -2302304.991300002))"
1101,1,IQUIQUE,IQUIQUE,LA TIRANA,11,1101111003001,3,1,154,80,74,16,19,104,15,Indeterminado,17,42,0,36,42,38,42,0,0,0,0,0,0,4,31,1,0,0,0,17,2,16,0,0,0,0,35,0,1,0,0,34,1,0,35,0,0,0,"POLYGON ((-7806713.334899999 -2302322.509399999, -7806685.865800001 -2302467.153299998, -7806693.1829 -2302460.917800002, -7806704.8375 -2302455.574200001, -7806715.8857 -2302453.525800001, -7806730.229 -2302454.938900001, -7806734.084000001 -2302454.505199999, -7806735.855900001 -2302453.356600001, -7806736.813200001 -2302451.506200001, -7806737.156300001 -2302450.249600001, -7806751.6983 -2302378.806200001, -7806782.119899999 -2302243.061700001, -7806786.3575 -2302218.923, -7806785.502699999 -2302213.868900001, -7806784.7403 -2302212.704399999, -7806783.812000001 -2302211.2863, -7806782.840399999 -2302211.014199998, -7806781.899700001 -2302210.602499999, -7806749.072000001 -2302205.242600001, -7806745.7632 -2302206.047800001, -7806742.7237 -2302207.290800001, -7806740.179300001 -2302209.2487, -7806739.197699999 -2302210.638300002, -7806738.3039 -2302212.423999999, -7806737.0233 -2302215.305799998, -7806736.4407 -2302217.400199998, -7806735.525699999 -2302220.7619, -7806718.282299999 -2302299.2984, -7806713.334899999 -2302322.509399999))"
1101,1,IQUIQUE,IQUIQUE,PLAYA BRAVA,5,1101051005015,5,15,62,28,34,7,5,43,7,7,6,32,0,25,32,26,0,32,0,0,0,0,0,0,25,0,0,0,0,1,24,0,0,0,0,0,25,0,0,0,0,25,0,0,25,0,0,0,"POLYGON ((-7807346.6653 -2302262.387499999, -7807348.3619 -2302262.6974, -7807349.2556 -2302262.487500001, -7807349.5801 -2302262.334800001, -7807350.434699999 -2302261.932700001, -7807351.243899999 -2302260.243900001, -7807359.533399999 -2302222.473299999, -7807359.574200001 -2302220.639800001, -7807359.1622 -2302219.6028, -7807358.463300001 -2302218.696400002, -7807357.553300001 -2302218.081, -7807356.762399999 -2302217.743299998, -7807354.4652 -2302216.8695, -7807310.353 -2302207.032299999, -7807300.0482 -2302252.481699999, -7807300.3203 -2302253.305300001, -7807346.6653 -2302262.387499999))"
1101,1,IQUIQUE,IQUIQUE,PLAYA BRAVA,5,1101051004014,4,14,160,70,90,12,24,110,14,18,22,51,0,43,51,47,47,0,0,4,0,0,0,3,36,2,2,0,0,6,3,33,1,0,0,0,42,0,1,0,0,39,4,0,43,0,0,0,"POLYGON ((-7806753.136600001 -2302463.604600001, -7806793.615499999 -2302470.370000001, -7806795.712300001 -2302469.980500001, -7806796.0734 -2302469.734700002, -7806797.2717 -2302468.919100001, -7806797.7852 -2302467.639899999, -7806827.3057 -2302332.629799999, -7806848.8583 -2302235.871199999, -7806849.035399999 -2302233.704500001, -7806848.8576 -2302233.185400002, -7806848.6984 -2302232.720600002, -7806848.256999999 -2302232.069800001, -7806847.4965 -2302231.496100001, -7806846.6731 -2302231.072900001, -7806845.4559 -2302230.749000002, -7806802.542400001 -2302221.6206, -7806798.342499999 -2302221.4564, -7806795.6686 -2302223.179299999, -7806793.705700001 -2302227.598700002, -7806756.4416 -2302404.0843, -7806747.128599999 -2302454.555, -7806746.7173 -2302458.3314, -7806747.5209 -2302460.545000002, -7806749.419600001 -2302462.3651, -7806753.136600001 -2302463.604600001))"
1101,1,IQUIQUE,IQUIQUE,PLAYA BRAVA,5,1101051005016,5,16,108,48,60,6,12,72,18,13,14,47,0,39,47,39,0,47,0,0,0,0,0,3,36,0,0,0,0,0,38,0,0,0,0,0,39,0,0,0,0,38,0,0,39,0,0,0,"POLYGON ((-7807347.1085 -2302321.184700001, -7807385.181299999 -2302329.884199999, -7807387.1525 -2302329.827799998, -7807390.7268 -2302328.881200001, -7807393.270300001 -2302326.794599999, -7807394.427999999 -2302324.653299998, -7807395.180299999 -2302322.450399999, -7807395.877 -2302319.926399998, -7807413.156400001 -2302240.660799999, -7807414.2963 -2302236.0962, -7807414.678300001 -2302234.292599998, -7807414.850500001 -2302232.9727, -7807414.651699999 -2302231.955800001, -7807414.3879 -2302231.5134, -7807414.2314 -2302231.2511, -7807413.1918 -2302230.400600001, -7807412.1873 -2302230.0002, -7807409.4112 -2302229.226100001, -7807367.1055 -2302220.180500001, -7807365.495300001 -2302220.030900002, -7807364.6117 -2302220.165600002, -7807363.9957 -2302220.469999999, -7807363.213300001 -2302221.386599999, -7807363.056600001 -2302221.8486, -7807362.5682 -2302223.685199998, -7807343.750800001 -2302310.112399999, -7807342.782099999 -2302314.964600001, -7807342.6325 -2302316.466499999, -7807342.9176 -2302317.643800002, -7807343.217700001 -2302318.3323, -7807343.285700001 -2302318.4881, -7807344.0284 -2302319.587200001, -7807345.132300001 -2302320.48, -7807347.1085 -2302321.184700001))"
1101,1,IQUIQUE,IQUIQUE,PLAYA BRAVA,5,1101051005022,5,22,62,27,35,Indeterminado,Indeterminado,44,9,0,10,23,0,22,23,22,23,0,0,0,0,0,0,7,14,1,0,0,0,3,1,16,2,0,0,0,22,0,0,0,0,20,2,0,22,0,0,0,"POLYGON ((-7807714.139 -2302293.661699999, -7807719.5386 -2302294.7071, -7807722.1601 -2302294.688999999, -7807723.7875 -2302294.227400001, -7807725.0496 -2302293.350400001, -7807726.374 -2302292.215599999, -7807727.726 -2302290.4375, -7807730.815199999 -2302285.570500001, -7807752.691099999 -2302250.846700002, -7807753.3958 -2302249.491099998, -7807753.5902 -2302248.3105, -7807753.3575 -2302247.562899999, -7807752.919299999 -2302246.814399999, -7807752.222100001 -2302246.165199999, -7807749.6634 -2302244.456999999, -7807739.986500001 -2302238.156199999, -7807737.089199999 -2302236.804000001, -7807732.8576 -2302235.118000001, -7807728.971000001 -2302234.030000001, -7807725.481899999 -2302233.400199998, -7807721.2557 -2302232.5075, -7807703.145500001 -2302228.805599999, -7807689.804 -2302225.831799999, -7807655.2676 -2302218.4164, -7807652.643999999 -2302218.134399999, -7807651.578 -2302218.641899999, -7807651.4331 -2302218.710900001, -7807650.298800001 -2302219.597800002, -7807638.565199999 -2302271.049899999, -7807637.967700001 -2302274.066399999, -7807638.261 -2302275.645599999, -7807638.858999999 -2302276.611699998, -7807640.1127 -2302277.6107, -7807642.4518 -2302278.387899999, -7807644.320599999 -2302278.953899998, -7807714.139 -2302293.661699999))"
1101,1,IQUIQUE,IQUIQUE,LA TIRANA,11,1101111007009,7,9,355,182,173,32,52,251,20,46,92,88,0,87,88,100,87,0,0,1,0,0,0,21,63,3,0,0,0,14,0,72,1,0,0,0,78,2,4,2,1,77,9,1,86,0,0,0,"POLYGON ((-7806313.089400001 -2302434.468899999, -7806348.3485 -2302447.8961, -7806349.4626 -2302447.791000001, -7806349.5733 -2302447.7806, -7806350.9959 -2302446.977499999, -7806351.724400001 -2302445.9648, -7806352.3452 -2302444.781399999, -7806376.249 -2302380.167399999, -7806396.1852 -2302324.532299999, -7806397.1932 -2302317.578600001, -7806402.001800001 -2302254.875399999, -7806403.418299999 -2302232.6963, -7806355.2838 -2302229.970400002, -7806352.2312 -2302270.267099999, -7806349.771600001 -2302302.122900002, -7806345.396500001 -2302320.205699999, -7806327.728700001 -2302370.883299999, -7806308.094699999 -2302427.1061, -7806308.2236 -2302430.407099999, -7806308.537799999 -2302430.763999999, -7806310.1567 -2302432.602299999, -7806312.5758 -2302434.1723, -7806313.089400001 -2302434.468899999))"
1101,1,IQUIQUE,IQUIQUE,LA TIRANA,11,1101111007008,7,8,368,183,185,43,51,250,24,24,82,105,0,98,105,98,103,0,0,0,1,0,1,33,63,0,2,0,0,4,19,75,0,0,0,0,97,0,1,0,0,95,3,0,98,0,0,0,"POLYGON ((-7806394.963199999 -2302466.884599999, -7806396.840299999 -2302467.107500002, -7806397.968 -2302466.8211, -7806398.215399999 -2302466.6514, -7806400.004699999 -2302465.424199998, -7806400.667199999 -2302464.101100001, -7806401.461200001 -2302461.7586, -7806423.204299999 -2302402.262200002, -7806437.4672 -2302363.4322, -7806442.7651 -2302344.721299998, -7806445.3565 -2302327.658399999, -7806450.2884 -2302259.5726, -7806451.8497 -2302236.738699999, -7806407.0987 -2302233.228500001, -7806403.876 -2302276.721099999, -7806400.5922 -2302317.4804, -7806399.2577 -2302325.015099999, -7806397.931700001 -2302329.087200001, -7806377.160399999 -2302388.8554, -7806354.705399999 -2302447.102200001, -7806353.9047 -2302450.0451, -7806354.2097 -2302451.457199998, -7806354.2237 -2302451.522399999, -7806355.9286 -2302453.043699998, -7806357.66 -2302453.793000001, -7806394.963199999 -2302466.884599999))"
1101,1,IQUIQUE,IQUIQUE,PLAYA BRAVA,5,1101051004009,4,9,38,19,19,Indeterminado,6,27,Indeterminado,0,5,13,0,11,13,11,13,0,0,0,0,0,0,2,8,1,0,0,0,5,0,6,0,0,0,0,11,0,0,0,0,11,0,0,11,0,0,0,"POLYGON ((-7806849.267000001 -2302277.259, -7806908.614399999 -2302289.597800002, -7806909.774 -2302289.311099999, -7806910.0868 -2302289.038199998, -7806910.5791 -2302288.6087, -7806911.241800001 -2302287.328499999, -7806917.099199999 -2302260.069600001, -7806918.446 -2302252.802900001, -7806918.838199999 -2302250.9241, -7806918.8287 -2302249.530499998, -7806918.416300001 -2302248.429200001, -7806918.1587 -2302248.1085, -7806917.9111 -2302247.8002, -7806917.555500001 -2302247.223700002, -7806917.191 -2302246.8939, -7806916.420700001 -2302246.4597, -7806915.075999999 -2302246.1688, -7806911.510299999 -2302245.260600001, -7806866.0945 -2302234.873799998, -7806856.3638 -2302233.171799999, -7806854.775900001 -2302233.171999998, -7806853.4564 -2302233.459800001, -7806852.491699999 -2302233.891199999, -7806852.287699999 -2302233.9824, -7806851.4735 -2302234.931400001, -7806850.9312 -2302236.6611, -7806850.5854 -2302237.542399999, -7806850.169600001 -2302239.089000002, -7806843.384299999 -2302272.528999999, -7806843.435699999 -2302273.825800002, -7806843.806299999 -2302275.034600001, -7806844.644099999 -2302276.0044, -7806845.702099999 -2302276.4582, -7806849.267000001 -2302277.259))"
1101,1,IQUIQUE,IQUIQUE,LA TIRANA,11,1101111003015,3,15,150,77,73,7,12,113,18,5,24,53,0,51,53,52,50,0,0,3,0,0,0,1,50,0,0,0,0,3,7,41,0,0,0,0,50,0,1,0,0,50,1,0,51,0,0,0,"POLYGON ((-7806482.498199999 -2302353.1327, -7806495.634400001 -2302354.146899998, -7806496.5616 -2302354.1406, -7806497.263699999 -2302353.953499999, -7806497.837200001 -2302353.670899998, -7806498.144200001 -2302353.3013, -7806498.482100001 -2302352.8946, -7806498.9508 -2302351.304699998, -7806499.607000001 -2302347.462499999, -7806500.9943 -2302325.712299999, -7806506.4966 -2302249.046500001, -7806506.559699999 -2302245.7764, -7806506.145400001 -2302244.396400001, -7806506.098300001 -2302244.318999998, -7806505.768300001 -2302243.777100001, -7806504.5374 -2302242.9923, -7806504.1949 -2302242.769400001, -7806473.5866 -2302239.398600001, -7806461.906199999 -2302239.349800002, -7806460.1843 -2302240.0156, -7806459.696699999 -2302240.462299999, -7806458.9345 -2302241.160500001, -7806458.3507 -2302243.0834, -7806457.586300001 -2302248.2344, -7806454.7607 -2302299.989300001, -7806452.181299999 -2302323.5594, -7806449.066500001 -2302343.606199998, -7806448.746200001 -2302346.663600001, -7806448.6664 -2302347.478999998, -7806448.995999999 -2302348.574499998, -7806450.193299999 -2302349.494600002, -7806451.305199999 -2302350.022999998, -7806454.0265 -2302350.5832, -7806461.278999999 -2302351.412599999, -7806482.498199999 -2302353.1327))"
1101,1,IQUIQUE,IQUIQUE,PLAYA BRAVA,5,1101051005017,5,17,75,33,42,5,7,54,9,Indeterminado,5,29,0,23,29,25,19,0,0,10,0,0,0,0,18,5,0,0,0,7,0,15,1,0,0,0,18,0,2,3,0,17,6,0,23,0,0,0,"POLYGON ((-7807460.0711 -2302349.071400002, -7807461.853700001 -2302349.509300001, -7807462.929099999 -2302349.093400002, -7807463.5756 -2302348.843400002, -7807464.262499999 -2302347.9811, -7807464.6472 -2302346.574099999, -7807472.5188 -2302305.375599999, -7807483.6029 -2302250.808400001, -7807483.896199999 -2302248.501600001, -7807483.8232 -2302247.172800001, -7807483.5065 -2302246.6162, -7807483.2947 -2302246.243799999, -7807482.6723 -2302245.615499999, -7807481.529100001 -2302245.2053, -7807428.234999999 -2302234.456300002, -7807425.5995 -2302233.970699999, -7807424.258099999 -2302234.183499999, -7807423.8762 -2302234.421999998, -7807423.618799999 -2302234.6065, -7807423.091399999 -2302234.984900001, -7807422.585000001 -2302235.7388, -7807421.960100001 -2302237.865699999, -7807403.1939 -2302327.090700001, -7807402.778100001 -2302330.170200001, -7807403.1206 -2302331.968899999, -7807404.0239 -2302333.1525, -7807405.829700001 -2302333.8477, -7807432.2765 -2302339.539900001, -7807451.745200001 -2302345.548300002, -7807460.0711 -2302349.071400002))"
1101,1,IQUIQUE,IQUIQUE,LA TIRANA,11,1101111003013,3,13,172,84,88,20,19,116,17,7,38,51,0,47,51,47,51,0,0,0,0,0,0,2,45,0,0,0,0,3,2,42,0,0,0,0,45,0,2,0,0,45,2,0,47,0,0,0,"POLYGON ((-7806540.908299999 -2302357.6961, -7806576.6866 -2302359.659299999, -7806579.095000001 -2302359.6428, -7806580.508199999 -2302359.032900002, -7806580.5648 -2302358.9428, -7806581.0776 -2302358.128400002, -7806581.462099999 -2302355.113499999, -7806588.482999999 -2302254.091400001, -7806588.4956 -2302252.815699998, -7806588.019200001 -2302251.714699998, -7806587.0666 -2302251.0995, -7806586.638900001 -2302250.877300002, -7806550.0627 -2302247.536699999, -7806548.304400001 -2302247.537999999, -7806546.528999999 -2302248.182599999, -7806545.7454 -2302248.931200001, -7806545.692600001 -2302248.981699999, -7806544.764799999 -2302250.467500001, -7806544.100199999 -2302253.055599999, -7806543.707699999 -2302256.467300002, -7806537.3959 -2302355.2117, -7806537.6807 -2302356.346000001, -7806537.8695 -2302356.516600002, -7806538.6457 -2302357.218400002, -7806539.200999999 -2302357.375500001, -7806540.908299999 -2302357.6961))"
1101,1,IQUIQUE,IQUIQUE,PLAYA BRAVA,5,1101051005013,5,13,52,23,29,6,4,35,7,Indeterminado,9,18,0,16,18,18,18,0,0,0,0,0,0,1,4,11,0,0,0,2,0,14,0,0,0,0,15,0,1,0,0,15,1,0,16,0,0,0,"POLYGON ((-7807279.0891 -2302304.576200001, -7807282.471999999 -2302305.249699999, -7807283.9319 -2302305.239599999, -7807284.480900001 -2302304.9157, -7807285.237500001 -2302304.469500002, -7807285.625800001 -2302303.5878, -7807286.148800001 -2302302.158399999, -7807289.324999999 -2302286.5601, -7807294.108899999 -2302261.366900001, -7807294.849400001 -2302257.4274, -7807294.9143 -2302256.0011, -7807294.5572 -2302255.221000001, -7807294.2777 -2302254.8585, -7807293.400599999 -2302254.382100001, -7807290.475500001 -2302253.6305, -7807253.284299999 -2302246.0502, -7807251.8993 -2302246.091899998, -7807251.081499999 -2302246.463300001, -7807250.8687 -2302246.559999999, -7807250.2344 -2302247.314800002, -7807249.9081 -2302247.917300001, -7807246.4976 -2302265.093199998, -7807240.592499999 -2302291.526900001, -7807240.694499999 -2302293.991900001, -7807241.113500001 -2302294.8248, -7807241.7424 -2302296.075100001, -7807243.4431 -2302296.985300001, -7807279.0891 -2302304.576200001))"
