CUT,REGION,PROVINCIA,COMUNA,NOMBRE_DIS,CODIGO_DIS,MANZENT,ZONA_CENSA,MANZANA,TOTAL_PERS,TOTAL_HOMB,TOTAL_MUJE,PERSONAS_0,PERSONAS_6,PERSONAS_1,PERSONAS_M,PERSONAS_E,PUEBLOS_IN,TOTAL_VIV_,TOTAL_VIV1,VIV_OCUPA_,TOTAL_VIVI,CANTIDAD_H,VIV_TIPO_C,VIV_TIPO_D,VIV_TIPO_T,VIV_TIPO_P,VIV_TIPO_M,VIV_TIPO_1,VIV_TIPO_O,VIV_PARED_,VIV_PARED1,VIV_PARE_1,VIV_PARE_2,VIV_PARE_3,VIV_PARE_4,VIV_TECHO_,VIV_TECHO1,VIV_TECH_1,VIV_TECH_2,VIV_TECH_3,VIV_TECH_4,VIV_TECH_5,VIV_PISO_P,VIV_PISO_R,VIV_PISO_B,VIV_PISO_C,VIV_PISO_T,VIV_MATERI,VIV_MATE_1,VIV_MATE_2,VIV_AGUA_R,VIV_AGUA_P,VIV_AGUA_C,VIV_AGUA_1,geometry
15101,15,ARICA,ARICA,PEDRO BLANQUIER,17,15101171003002,3,2,72,33,39,Indeterminado,12,47,Indeterminado,Indeterminado,25,21,0,20,21,22,21,0,0,0,0,0,0,12,7,0,0,0,0,7,1,11,0,0,0,0,17,1,1,0,0,17,2,0,19,0,0,0,"POLYGON ((-7825044.633099999 -2089902.099100001, -7825044.0769 -2089902.633200001, -7825043.582900001 -2089902.636799999, -7825043.125600001 -2089903.170299999, -7825042.734099999 -2089903.703299999, -7825042.536499999 -2089903.704700001, -7825036.964500001 -2089912.228, -7825035.4099 -2089915.9507, -7825029.777899999 -2089953.105500001, -7825029.7488 -2089953.635899998, -7825029.818299999 -2089954.165600002, -7825030.0032 -2089954.694499999, -7825030.2541 -2089955.222899999, -7825030.653100001 -2089955.750300001, -7825031.134400001 -2089956.276999999, -7825128.677200001 -2090034.576400001, -7825130.806700001 -2090032.9705, -7825136.057800001 -2090030.2817, -7825141.513900001 -2090028.651900001, -7825151.438100001 -2090025.3992, -7825156.9967 -2090024.298799999, -7825157.8203 -2090024.292800002, -7825158.771600001 -2090023.755800001, -7825159.5913 -2090023.219700001, -7825160.3412 -2090022.153900001, -7825160.440099999 -2090022.153200001, -7825160.930299999 -2090021.619399998, -7825161.351 -2090020.556000002, -7825161.606899999 -2090019.493799999, -7825161.6982 -2090018.432700001, -7825161.671800001 -2090014.7214, -7825161.612600001 -2090011.010299999, -7825161.3048 -2090009.421999998, -7825158.646299999 -2090001.488000002, -7825154.2751 -2089993.566300001, -7825148.7333 -2089987.773899999, -7825099.799799999 -2089947.8303, -7825047.275599999 -2089903.1404, -7825046.7776 -2089902.613899998, -7825046.2837 -2089902.617400002, -7825045.752900001 -2089902.090999998, -7825045.1929 -2089902.095100001, -7825044.830700001 -2089902.097600002, -7825044.633099999 -2089902.099100001))"
15101,15,ARICA,ARICA,PEDRO BLANQUIER,17,15101171002008,2,8,59,24,35,Indeterminado,Indeterminado,38,13,0,29,17,0,16,17,16,17,0,0,0,0,0,0,5,7,4,0,0,0,5,3,8,0,0,0,0,14,2,0,0,0,14,2,0,16,0,0,0,"POLYGON ((-7824857.8839 -2089903.4406, -7824783.526699999 -2089994.109299999, -7824783.2304 -2089994.111499999, -7824783.0035 -2089994.643300001, -7824782.875499999 -2089995.1745, -7824782.8134 -2089995.7051, -7824782.866599999 -2089996.234900001, -7824783.0186 -2089996.763999999, -7824783.252900001 -2089997.2925, -7824783.552999999 -2089997.820599999, -7824783.9356 -2089998.348099999, -7824811.4472 -2090020.419300001, -7824811.9121 -2090020.946199998, -7824812.505000001 -2090020.942000002, -7824813.1017 -2090021.467799999, -7824813.727499999 -2090021.463399999, -7824814.023800001 -2090021.461300001, -7824814.3532 -2090021.458900001, -7824814.975299999 -2090020.9243, -7824815.5352 -2090020.920200001, -7824816.0255 -2090020.386500001, -7824816.499199999 -2090019.852899998, -7824887.330800001 -2089931.329999998, -7824887.6272 -2089931.3279, -7824887.8869 -2089930.795899998, -7824888.014900001 -2089930.264699999, -7824888.056700001 -2089929.204, -7824888.003599999 -2089928.674199998, -7824887.868100001 -2089928.144900002, -7824887.6009 -2089927.616599999, -7824887.2677 -2089927.0889, -7824886.8561 -2089927.091800001, -7824857.8839 -2089903.4406))"
15101,15,ARICA,ARICA,PEDRO BLANQUIER,17,15101171007040,7,40,36,16,20,Indeterminado,Indeterminado,19,12,0,11,16,0,13,16,13,16,0,0,0,0,0,0,11,2,0,0,0,0,3,0,10,0,0,0,0,13,0,0,0,0,13,0,0,13,0,0,0,"POLYGON ((-7824456.679099999 -2089910.028299998, -7824391.810000001 -2089917.385299999, -7824391.612400001 -2089917.386700001, -7824391.1843 -2089917.389800001, -7824390.756100001 -2089917.3928, -7824390.397600001 -2089917.9256, -7824390.072000001 -2089918.458099999, -7824390.006100001 -2089918.4586, -7824389.808499999 -2089918.460099999, -7824389.614600001 -2089918.991700001, -7824389.5195 -2089919.522599999, -7824389.4904 -2089920.052900001, -7824391.308 -2089934.885699999, -7824398.259400001 -2089967.708799999, -7824398.936899999 -2089970.355, -7824399.6271 -2089972.470800001, -7824399.877900001 -2089972.999299999, -7824400.145199999 -2089973.527600002, -7824400.4745 -2089973.525199998, -7824400.873500001 -2089974.0526, -7824400.9723 -2089974.051899999, -7824401.3346 -2089974.0493, -7824401.795700001 -2089974.045899998, -7824402.2568 -2089974.042599998, -7824402.7509 -2089974.039099999, -7824402.9484 -2089974.037700001, -7824468.968699999 -2089957.128699999, -7824469.2653 -2089957.126600001, -7824469.7885 -2089956.592599999, -7824470.216600001 -2089956.589600001, -7824470.608100001 -2089956.056600001, -7824470.933700001 -2089955.524099998, -7824470.999500001 -2089955.523600001, -7824471.160599999 -2089954.992199998, -7824471.2885 -2089954.461100001, -7824471.3506 -2089953.930500001, -7824471.280999999 -2089953.400699999, -7824471.178400001 -2089952.871300001, -7824461.109200001 -2089921.661200002, -7824459.1973 -2089912.131099999, -7824459.094699999 -2089911.601599999, -7824458.926200001 -2089911.0726, -7824458.695699999 -2089911.074299999, -7824458.3956 -2089910.5462, -7824458.296700001 -2089910.546999998, -7824458.066199999 -2089910.548700001, -7824457.699999999 -2089910.0211, -7824457.3049 -2089910.023899999, -7824456.909600001 -2089910.026700001, -7824456.679099999 -2089910.028299998))"
15101,15,ARICA,ARICA,PEDRO BLANQUIER,17,15101171006004,6,4,146,65,81,22,19,99,6,11,89,35,0,31,35,38,34,0,0,0,0,0,1,7,24,0,0,0,0,18,9,4,0,0,0,0,30,1,0,0,0,30,1,0,31,0,0,0,"POLYGON ((-7824114.803200001 -2089917.774999999, -7824113.1273 -2089918.317200001, -7824111.484200001 -2089918.859099999, -7824109.9728 -2089919.400199998, -7824108.596999999 -2089920.470400002, -7824107.4188 -2089921.5392, -7824106.4748 -2089923.136599999, -7824105.7906 -2089924.201900002, -7824105.3445 -2089926.3259, -7824105.2786 -2089926.326400001, -7824102.585100001 -2089974.064199999, -7824098.116599999 -2090045.6743, -7824151.9652 -2090049.531300001, -7824152.261600001 -2090049.529199999, -7824152.920299999 -2090049.524500001, -7824153.5791 -2090049.5198, -7824154.200999999 -2090048.985199999, -7824154.728 -2090048.981400002, -7824154.8232 -2090048.450599998, -7824155.2184 -2090048.447700001, -7824155.6099 -2090047.914700001, -7824155.865900001 -2090046.852499999, -7824156.076199999 -2090046.320799999, -7824160.3715 -2089980.544100001, -7824162.4803 -2089938.6428, -7824162.476500001 -2089938.112599999, -7824162.403200001 -2089937.052700002, -7824162.132200001 -2089935.994199999, -7824161.6965 -2089934.936900001, -7824161.466 -2089934.938499998, -7824161.1329 -2089934.410700001, -7824160.4045 -2089933.885699999, -7824159.5737 -2089932.8312, -7824158.6349 -2089932.837900002, -7824118.001800001 -2089918.282299999, -7824116.4538 -2089918.293499999, -7824114.803200001 -2089917.774999999))"
15101,15,ARICA,ARICA,PEDRO BLANQUIER,17,15101171007033,7,33,89,47,42,7,8,62,12,5,8,31,0,30,31,34,2,29,0,0,0,0,0,0,29,0,0,0,0,5,23,1,0,0,0,0,29,0,0,0,0,29,0,0,30,0,0,0,"POLYGON ((-7824573.242699999 -2089918.737199999, -7824572.785399999 -2089919.270599999, -7824572.6866 -2089919.271299999, -7824531.175000001 -2089936.535399999, -7824536.296700001 -2089948.163199998, -7824549.6544 -2089969.275800001, -7824566.978599999 -2089987.708900001, -7824600.8388 -2090015.567400001, -7824601.4024 -2090016.093400002, -7824602.0612 -2090016.088799998, -7824602.752800001 -2090016.083799999, -7824603.4812 -2090016.608800001, -7824603.8106 -2090016.606400002, -7824604.169 -2090016.073600002, -7824604.8607 -2090016.068700001, -7824605.5195 -2090016.063999999, -7824606.1086 -2090015.529599998, -7824606.6318 -2090014.9956, -7824632.1008 -2089983.5308, -7824632.4265 -2089982.998300001, -7824632.6862 -2089982.466200002, -7824632.846999999 -2089981.934799999, -7824632.9091 -2089981.404199999, -7824632.856000001 -2089980.874400001, -7824632.6675 -2089979.815299999, -7824632.4002 -2089979.287, -7824632.0341 -2089978.759399999, -7824631.605900001 -2089978.762400001, -7824602.6138 -2089954.580800001, -7824584.882999999 -2089934.559999999, -7824575.954700001 -2089920.308400001, -7824575.7205 -2089919.779800002, -7824575.391100001 -2089919.782299999, -7824575.025 -2089919.254700001, -7824574.596899999 -2089919.2577, -7824574.4652 -2089919.258699998, -7824574.164899999 -2089918.730599999, -7824573.7038 -2089918.733899999, -7824573.242699999 -2089918.737199999))"
15101,15,ARICA,ARICA,PEDRO BLANQUIER,17,15101171002010,2,10,41,21,20,Indeterminado,8,26,Indeterminado,Indeterminado,11,11,0,10,11,10,11,0,0,0,0,0,0,0,9,1,0,0,0,8,0,2,0,0,0,0,6,4,0,0,0,6,4,0,10,0,0,0,"POLYGON ((-7824753.979900001 -2089919.5623, -7824753.555400001 -2089920.0955, -7824753.1601 -2089920.098299999, -7824752.8345 -2089920.630800001, -7824731.284399999 -2089947.2958, -7824730.732000001 -2089948.360100001, -7824730.274700001 -2089948.893599998, -7824730.0187 -2089949.955800001, -7824729.9274 -2089951.016899999, -7824729.9641 -2089951.5469, -7824730.0337 -2089952.0766, -7824730.3048 -2089953.1351, -7824730.7733 -2089954.1921, -7824731.3738 -2089955.248199999, -7824732.135 -2089955.772999998, -7824744.7919 -2089966.2863, -7824776.595100001 -2089992.0383, -7824776.961100001 -2089992.5658, -7824777.3893 -2089992.5627, -7824777.817500001 -2089992.559700001, -7824778.3115 -2089992.556200001, -7824778.509099999 -2089992.554699998, -7824778.772600001 -2089992.552900001, -7824779.2337 -2089992.5495, -7824779.662 -2089992.546399999, -7824780.0535 -2089992.0134, -7824780.3827 -2089992.011100002, -7824804.450200001 -2089962.677000001, -7824804.775900001 -2089962.144400001, -7824805.035599999 -2089961.612399999, -7824805.1965 -2089961.081, -7824805.2586 -2089960.5504, -7824805.205399999 -2089960.020500001, -7824805.0167 -2089958.9615, -7824804.749500001 -2089958.4331, -7824804.4164 -2089957.905299999, -7824803.988299999 -2089957.908500001, -7824803.9224 -2089957.9089, -7824756.5527 -2089920.074000001, -7824756.223300001 -2089920.076400001, -7824755.791300001 -2089919.549199998, -7824755.3302 -2089919.552499998, -7824754.869100001 -2089919.555799998, -7824754.638599999 -2089919.557599999, -7824754.408 -2089919.5592, -7824753.979900001 -2089919.5623))"
15101,15,ARICA,ARICA,PEDRO BLANQUIER,17,15101171002011,2,11,76,40,36,10,6,47,13,7,27,31,0,29,31,29,30,0,0,0,0,0,1,1,25,2,1,0,0,16,6,7,0,0,0,0,28,1,0,0,0,27,2,0,29,0,0,0,"POLYGON ((-7824684.3936 -2089925.893599998, -7824683.9033 -2089926.427299999, -7824683.475099999 -2089926.430300001, -7824683.116599999 -2089926.963100001, -7824609.285599999 -2090017.627599999, -7824608.960000001 -2090018.1602, -7824608.700200001 -2090018.692299999, -7824608.5392 -2090019.2236, -7824608.513800001 -2090020.284200002, -7824608.5504 -2090020.814100001, -7824608.719000001 -2090021.3431, -7824608.986199999 -2090021.871399999, -7824609.352299999 -2090022.399, -7824609.7842 -2090022.926100001, -7824637.414799999 -2090045.526999999, -7824638.044299999 -2090046.052700002, -7824638.736 -2090046.047800001, -7824639.530200001 -2090046.572299998, -7824640.320699999 -2090046.566599999, -7824640.6829 -2090046.563999999, -7824641.111199999 -2090046.561000001, -7824641.8649 -2090046.025400002, -7824642.589500001 -2090046.020100001, -7824643.2116 -2090045.4855, -7824643.7677 -2090044.951299999, -7824703.003900001 -2089972.418299999, -7824716.6182 -2089955.353999998, -7824716.9476 -2089955.3517, -7824717.2073 -2089954.819600001, -7824717.331499999 -2089953.758299999, -7824717.3771 -2089953.2278, -7824717.323999999 -2089952.697900001, -7824717.1886 -2089952.168699998, -7824716.9213 -2089951.6404, -7824716.555199999 -2089951.112799998, -7824716.123199999 -2089950.5858, -7824687.3287 -2089926.402800001, -7824686.9005 -2089926.4058, -7824686.435699999 -2089925.878899999, -7824685.9416 -2089925.882399999, -7824685.4146 -2089925.886300001, -7824685.1841 -2089925.888, -7824684.887700001 -2089925.890099999, -7824684.3936 -2089925.893599998))"
15101,15,ARICA,ARICA,PEDRO BLANQUIER,17,15101171007043,7,43,91,40,51,9,17,54,11,0,30,22,0,21,22,25,22,0,0,0,0,0,0,0,20,1,0,0,0,4,0,15,1,0,0,0,15,6,0,0,0,13,7,0,20,0,0,0,"POLYGON ((-7824341.9256 -2090092.1807, -7824342.588 -2090092.7062, -7824342.9504 -2090092.703600001, -7824343.148 -2090092.702199999, -7824343.3785 -2090092.700599998, -7824343.773700001 -2090092.697700001, -7824344.2019 -2090092.694699999, -7824344.597200001 -2090092.6919, -7824344.9924 -2090092.688900001, -7824345.614499999 -2090092.154300001, -7824396.7915 -2090030.2839, -7824403.685699999 -2090027.053199999, -7824404.1468 -2090027.049899999, -7824404.6371 -2090026.516199999, -7824405.0944 -2090025.982700001, -7824405.4201 -2090025.450199999, -7824405.5847 -2090025.449000001, -7824405.6798 -2090024.918200001, -7824405.8408 -2090024.386799999, -7824405.902899999 -2090023.8561, -7824405.8333 -2090023.326400001, -7824405.697799999 -2090022.797200002, -7824402.3366 -2090013.2775, -7824391.985099999 -2089979.418299999, -7824385.458900001 -2089950.833700001, -7824382.562000001 -2089937.0691, -7824381.500399999 -2089936.0163, -7824378.9531 -2089934.4439, -7824375.059 -2089933.4113, -7824371.443499999 -2089934.4976, -7824369.2301 -2089938.2249, -7824363.4268 -2089965.307, -7824341.4165 -2090090.0636, -7824341.3544 -2090090.5942, -7824341.5228 -2090091.123100001, -7824341.691199999 -2090091.652199998, -7824341.9256 -2090092.1807))"
15101,15,ARICA,ARICA,PEDRO BLANQUIER,17,15101171006003,6,3,97,52,45,10,19,58,10,4,32,29,0,29,29,29,29,0,0,0,0,0,0,14,14,0,1,0,0,16,1,11,0,0,0,0,28,0,1,0,0,26,2,0,29,0,0,0,"POLYGON ((-7824168.058499999 -2089944.965300001, -7824166.271 -2089981.032200001, -7824161.959100001 -2090046.808899999, -7824162.0288 -2090047.3387, -7824162.200999999 -2090048.397700001, -7824162.5011 -2090048.925799999, -7824162.8673 -2090049.453400001, -7824162.966 -2090049.4527, -7824163.3321 -2090049.980300002, -7824163.892000001 -2090049.976300001, -7824164.488500001 -2090050.502300002, -7824165.147299999 -2090050.4976, -7824165.5097 -2090050.495000001, -7824201.795399999 -2090053.416900001, -7824202.058800001 -2090053.414999999, -7824202.684699999 -2090053.410599999, -7824203.273800001 -2090052.876200002, -7824203.833699999 -2090052.872200001, -7824204.356899999 -2090052.338199999, -7824204.422800001 -2090052.3378, -7824204.781400001 -2090051.805, -7824205.139900001 -2090051.2722, -7824205.399700001 -2090050.740200002, -7824205.5606 -2090050.208799999, -7824205.5898 -2090049.678399999, -7824211.8947 -2089953.665600002, -7824211.891000001 -2089953.135400001, -7824211.8544 -2089952.605500001, -7824211.685900001 -2089952.076400001, -7824211.4187 -2089951.548099998, -7824211.2831 -2089951.0189, -7824211.0855 -2089951.020300001, -7824210.6537 -2089950.493299998, -7824210.1559 -2089949.966600001, -7824209.596000001 -2089949.970600002, -7824209.530099999 -2089949.971099999, -7824176.6796 -2089939.071400002, -7824175.654899999 -2089938.548500001, -7824174.502 -2089938.556899998, -7824173.382200001 -2089938.564800002, -7824172.2991 -2089939.1028, -7824171.2818 -2089939.6402, -7824170.363299999 -2089940.177000001, -7824169.5436 -2089940.713, -7824168.9253 -2089941.777899999, -7824168.4388 -2089942.841800001, -7824168.149800001 -2089943.904199999, -7824168.058499999 -2089944.965300001))"
15101,15,ARICA,ARICA,PEDRO BLANQUIER,17,15101171006002,6,2,79,41,38,Indeterminado,10,62,Indeterminado,Indeterminado,40,24,0,24,24,26,24,0,0,0,0,0,0,2,22,0,0,0,0,7,17,0,0,0,0,0,21,2,1,0,0,21,3,0,24,0,0,0,"POLYGON ((-7824214.4219 -2089954.708000001, -7824208.162599999 -2090050.190099999, -7824208.1664 -2090050.7203, -7824208.2031 -2090051.250300001, -7824208.371400001 -2090051.779300001, -7824208.605799999 -2090052.307799999, -7824208.938899999 -2090052.835700002, -7824209.004699999 -2090052.835200001, -7824209.3379 -2090053.3631, -7824209.799000001 -2090053.3598, -7824210.296700001 -2090053.886399999, -7824210.856799999 -2090053.882399999, -7824211.153100001 -2090053.8803, -7824246.249500001 -2090056.280499998, -7824246.48 -2090056.278900001, -7824247.072799999 -2090056.274599999, -7824247.6328 -2090056.270500001, -7824248.155999999 -2090055.7366, -7824248.6171 -2090055.7333, -7824248.683 -2090055.732799999, -7824249.0086 -2090055.200300001, -7824249.3342 -2090054.667800002, -7824249.594000001 -2090054.135699999, -7824249.722100001 -2090053.604600001, -7824249.7842 -2090053.073899999, -7824255.2415 -2089967.671399999, -7824255.2378 -2089967.141199999, -7824255.201099999 -2089966.611200001, -7824255.0656 -2089966.081999999, -7824254.835100001 -2089966.0836, -7824254.7324 -2089965.554099999, -7824254.5349 -2089965.555599999, -7824254.1688 -2089965.028000001, -7824253.7369 -2089964.500799999, -7824253.259400001 -2089964.5042, -7824217.8158 -2089952.562899999, -7824217.420600001 -2089952.565699998, -7824216.9925 -2089952.568700001, -7824216.531400001 -2089952.572000001, -7824216.1031 -2089952.575100001, -7824215.6788 -2089953.1083, -7824215.5799 -2089953.109000001, -7824215.316400001 -2089953.111000001, -7824214.990800001 -2089953.6435, -7824214.727299999 -2089953.645399999, -7824214.566400001 -2089954.176800001, -7824214.4219 -2089954.708000001))"
15101,15,ARICA,ARICA,PEDRO BLANQUIER,17,15101171007039,7,39,39,18,21,Indeterminado,Indeterminado,26,8,0,6,15,0,12,15,13,15,0,0,0,0,0,0,0,12,0,0,0,0,1,0,11,0,0,0,0,11,0,0,1,0,11,1,0,12,0,0,0,"POLYGON ((-7824470.919600001 -2089958.175099999, -7824405.2652 -2089975.611699998, -7824404.869999999 -2089975.614599999, -7824404.215 -2089976.149500001, -7824403.593 -2089976.6842, -7824403.069800001 -2089977.2181, -7824402.678300001 -2089977.7511, -7824402.579399999 -2089977.751800001, -7824402.352700001 -2089978.283599999, -7824402.1625 -2089979.345400002, -7824402.100400001 -2089979.8761, -7824402.1701 -2089980.4058, -7824402.305600001 -2089980.934999999, -7824407.838400001 -2089999.4527, -7824414.9746 -2090021.1402, -7824417.5887 -2090027.483899999, -7824417.823000001 -2090028.012400001, -7824418.254899999 -2090028.5396, -7824418.752699999 -2090029.066199999, -7824419.316400001 -2090029.592399999, -7824419.8434 -2090029.5887, -7824419.975099999 -2090029.587699998, -7824420.670499999 -2090030.1129, -7824421.362199999 -2090030.107900001, -7824422.0868 -2090030.1028, -7824422.741800001 -2090029.567899998, -7824422.9394 -2090029.566500001, -7824491.8342 -2089999.911699999, -7824493.4772 -2089999.369800001, -7824493.9345 -2089998.836399999, -7824494.326099999 -2089998.303399999, -7824494.651699999 -2089997.770799998, -7824494.8784 -2089997.238899998, -7824495.0101 -2089997.2379, -7824495.0064 -2089996.707699999, -7824495.068600001 -2089996.177099999, -7824494.9989 -2089995.647500001, -7824494.863399999 -2089995.1182, -7824494.6292 -2089994.589699998, -7824494.464400001 -2089994.5909, -7824488.3441 -2089986.151299998, -7824477.072799999 -2089966.614399999, -7824474.059699999 -2089959.7432, -7824473.8914 -2089959.214299999, -7824473.627900001 -2089959.216200002, -7824473.2947 -2089958.6884, -7824472.899499999 -2089958.691199999, -7824472.731000001 -2089958.1622, -7824472.500499999 -2089958.163800001, -7824472.0393 -2089958.167100001, -7824471.578199999 -2089958.170400001, -7824471.1172 -2089958.173700001, -7824470.919600001 -2089958.175099999))"
15101,15,ARICA,ARICA,PEDRO BLANQUIER,17,15101171003003,3,3,87,46,41,4,13,61,9,Indeterminado,32,26,0,25,26,26,26,0,0,0,0,0,0,22,3,0,0,0,0,5,2,17,1,0,0,0,25,0,0,0,0,24,1,0,25,0,0,0,"POLYGON ((-7825009.8495 -2089999.376699999, -7825009.984999999 -2089999.905999999, -7825010.182600001 -2089999.904599998, -7825010.449899999 -2090000.432799999, -7825010.7995 -2090000.960499998, -7825097.8412 -2090070.852400001, -7825119.7458 -2090043.124000002, -7825126.320800001 -2090036.714299999, -7825126.514599999 -2090036.182700001, -7825032.1766 -2089961.5715, -7825031.843499999 -2089961.043699998, -7825031.4812 -2089961.046399999, -7825031.052999999 -2089961.0495, -7825030.6248 -2089961.052499998, -7825030.229699999 -2089961.055300001, -7825029.9662 -2089961.0572, -7825029.8014 -2089961.058499999, -7825029.406199999 -2089961.061299998, -7825029.080600001 -2089961.593800001, -7825028.7842 -2089961.595899999, -7825028.524499999 -2089962.127999999, -7825028.363500001 -2089962.659400001, -7825028.252 -2089963.190400001, -7825026.2838 -2089975.929499999, -7825024.732999999 -2089980.182300001, -7825010.4399 -2089996.721500002, -7825010.163799999 -2089997.253699999, -7825009.970000001 -2089997.785300002, -7825009.8419 -2089998.316399999, -7825009.8292 -2089998.846700002, -7825009.8495 -2089999.376699999))"
15101,15,ARICA,ARICA,PEDRO BLANQUIER,17,15101171006001,6,1,74,32,42,10,Indeterminado,56,Indeterminado,4,26,22,0,20,22,21,22,0,0,0,0,0,0,2,18,0,0,0,0,12,4,4,0,0,0,0,15,1,4,0,0,15,5,0,20,0,0,0,"POLYGON ((-7824257.939300001 -2089971.8937, -7824252.5583 -2090054.114599999, -7824252.529100001 -2090054.645, -7824252.594900001 -2090054.644499999, -7824252.6975 -2090055.173999999, -7824252.8989 -2090055.7027, -7824253.166200001 -2090056.230999999, -7824253.232000001 -2090056.230500001, -7824253.4625 -2090056.2289, -7824253.861500001 -2090056.756200001, -7824254.2568 -2090056.753400002, -7824254.685000001 -2090056.750399999, -7824254.9485 -2090056.748500001, -7824301.6131 -2090060.1263, -7824302.074200001 -2090060.123, -7824303.1281 -2090060.115400001, -7824304.1162 -2090060.1083, -7824305.067600001 -2090059.5713, -7824305.6238 -2090059.0372, -7824305.9202 -2090059.035100002, -7824306.6373 -2090057.969500002, -7824307.226399999 -2090057.4351, -7824307.68 -2090056.371399999, -7824307.903200001 -2090055.3094, -7824310.0274 -2090043.6296, -7824319.1446 -2089993.7247, -7824319.281500001 -2089992.133200001, -7824319.138599999 -2089990.5436, -7824318.732000001 -2089988.955899999, -7824318.0988 -2089987.899999999, -7824317.2678 -2089986.8455, -7824316.2064 -2089985.7927, -7824314.9803 -2089984.741, -7824313.6591 -2089984.220199998, -7824313.263900001 -2089984.223000001, -7824291.971000001 -2089977.482700001, -7824263.677100001 -2089968.141199999, -7824263.014599999 -2089967.615699999, -7824262.256999999 -2089967.621100001, -7824261.499399999 -2089967.626699999, -7824260.7787 -2089968.162, -7824260.0869 -2089968.166900001, -7824259.892999999 -2089968.6985, -7824259.465 -2089968.7016, -7824258.9417 -2089969.2355, -7824258.517200001 -2089969.768800002, -7824258.1954 -2089970.831500001, -7824258.001499999 -2089971.3631, -7824257.939300001 -2089971.8937))"
15101,15,ARICA,ARICA,PEDRO BLANQUIER,17,15101171006011,6,11,139,59,80,13,27,94,5,7,39,32,0,32,32,34,32,0,0,0,0,0,0,0,32,0,0,0,0,23,0,9,0,0,0,0,30,0,1,1,0,30,2,0,32,0,0,0,"POLYGON ((-7823698.6866 -2090108.436799999, -7823738.1636 -2090110.806600001, -7823746.1209 -2089986.060899999, -7823746.8258 -2089975.011100002, -7823715.6821 -2089972.581999999, -7823705.238700001 -2090009.771000002, -7823703.4684 -2090036.441100001, -7823698.865499999 -2090105.784400001, -7823698.6866 -2090108.436799999))"
15101,15,ARICA,ARICA,PEDRO BLANQUIER,17,15101171006012,6,12,131,56,75,Indeterminado,32,86,Indeterminado,5,31,32,0,32,32,34,32,0,0,0,0,0,0,2,27,3,0,0,0,12,1,19,0,0,0,0,27,4,0,0,0,27,4,0,32,0,0,0,"POLYGON ((-7823742.0868 -2090111.308899999, -7823782.0579 -2090113.6752, -7823790.8552 -2089978.408799998, -7823754.8027 -2089975.8061, -7823750.749 -2089975.5134, -7823750.398499999 -2089981.008299999, -7823742.0868 -2090111.308899999))"
15101,15,ARICA,ARICA,PEDRO BLANQUIER,17,15101171007035,7,35,51,24,27,Indeterminado,Indeterminado,36,6,0,6,18,0,12,18,12,18,0,0,0,0,0,0,4,8,0,0,0,0,2,1,9,0,0,0,0,11,1,0,0,0,11,1,0,11,0,0,0,"POLYGON ((-7824539.001800001 -2089972.003199998, -7824538.577299999 -2089972.536400001, -7824538.478599999 -2089972.537099998, -7824502.8049 -2089995.591499999, -7824502.4793 -2089996.1241, -7824502.0878 -2089996.657099999, -7824501.758400001 -2089996.659400001, -7824501.5317 -2089997.191199999, -7824501.4036 -2089997.722399998, -7824501.407299999 -2089998.252500001, -7824501.3452 -2089998.783199999, -7824501.414899999 -2089999.312899999, -7824501.5504 -2089999.8422, -7824501.784700001 -2090000.370700002, -7824501.9493 -2090000.3695, -7824507.8062 -2090008.811000001, -7824528.552999999 -2090031.461199999, -7824563.8698 -2090060.369800001, -7824564.697000001 -2090060.894000001, -7824565.1581 -2090060.890700001, -7824565.652100001 -2090060.887200002, -7824565.8497 -2090060.8858, -7824566.1132 -2090060.883900002, -7824566.6072 -2090060.880399998, -7824567.426999999 -2090060.344300002, -7824567.785499999 -2090059.8116, -7824594.8243 -2090026.744800001, -7824595.149900001 -2090026.212299999, -7824595.409600001 -2090025.680199999, -7824595.537599999 -2090025.149099998, -7824595.5833 -2090024.6186, -7824595.530099999 -2090024.0887, -7824595.3946 -2090023.559500001, -7824595.1274 -2090023.031199999, -7824594.794199999 -2090022.5033, -7824594.362299999 -2090021.976199999, -7824562.0286 -2089995.697500002, -7824544.704399999 -2089977.2643, -7824542.2371 -2089973.0403, -7824542.0395 -2089973.041900001, -7824541.6733 -2089972.5143, -7824541.311100001 -2089972.516800001, -7824540.8791 -2089971.989700001, -7824540.483899999 -2089971.9925, -7824540.418 -2089971.993000001, -7824539.924000001 -2089971.9965, -7824539.4629 -2089971.9998, -7824539.001800001 -2089972.003199998))"
15101,15,ARICA,ARICA,PEDRO BLANQUIER,17,15101171006013,6,13,131,63,68,11,21,95,4,4,40,33,0,32,33,32,33,0,0,0,0,0,0,1,31,0,0,0,0,12,1,18,0,0,0,0,32,0,0,0,0,31,0,0,32,0,0,0,"POLYGON ((-7823785.3223 -2090114.182100002, -7823825.490900001 -2090116.546799999, -7823833.4759 -2089982.877, -7823833.5965 -2089981.285599999, -7823794.116 -2089978.385600001, -7823785.3223 -2090114.182100002))"
